dataset,raw_index,algorithm_raw,algo_row,input_kind,status,runtime_ms,before_nodes,before_params,after_nodes,after_params,peak_rss_mb,rendered
kotanchek,154,SBP,5,sympy,saturated,0.0,31.0,7.0,29.0,6.0,490.984375,(7.5288e-05 * ((19.513 * x1 - exp(x1)) * (107.2854 - exp(x1))) + 0.009179 * exp(x0 * (x0 - 2.0))) * exp(x0 * (2.0 - x0))
kotanchek,155,SBP,6,original,saturated,0.0,26.0,6.0,24.0,5.0,485.96875,0.025139 * (x1 + (x1 + 7.512755917100922 - (x0 * x0 + (exp(7.797872420929269e-10 - x1 * -0.586) + x1 * (x1 - 5.42)))))
kotanchek,155,SBP,6,sympy,saturated,0.0,26.0,7.0,20.0,5.0,489.0,-0.025139 * (x0 ** 2.0 + x1 ** 2.0) + (x1 * 0.18653138 + (0.18886317099999997 + exp(x1 * 0.586) * -0.025139000019603105))
kotanchek,156,SBP,7,original,saturated,0.0,28.0,4.0,28.0,4.0,485.140625,-14.02687 + 14.029048 * exp(exp(x0 + (x0 + x0 - (x0 + exp(exp(exp(-0.884 - x1 * x1))))) - 1.493 - x0 * x0))
kotanchek,156,SBP,7,sympy,saturated,0.001,28.0,7.0,24.0,6.0,484.9375,14.029048 * exp(0.224697550736354 * exp(x0 * 2.0 - x0 ** 2.0 - exp(exp(0.413127093878218 * exp(-1.0 * x1 ** 2.0))))) + -14.02687
kotanchek,157,SBP,8,original,saturated,0.001,27.0,5.0,27.0,5.0,502.140625,0.144574 + 0.000155 * (x0 * ((x1 - 81.46041) * 3.308 + (x1 + exp(7.23 - x0 * x0) * (x0 * x1 + exp(x0)))))
kotanchek,157,SBP,8,sympy,saturated,0.001,39.0,7.0,28.0,5.0,513.15625,0.213934488133493 * (x0 ** 2.0 * (x1 * exp(x0 ** 2.0 * -1.0)) + x0 * (exp(x0 - x0 ** 2.0) + x1 * 0.00312123587844956 + -0.19523738779947053)) + 0.144574
kotanchek,158,SBP,9,original,saturated,0.0,27.0,6.0,19.0,5.0,511.140625,0.018312 - 0.003546 * ((-22.825999999999997 - x0 * (x0 + (x0 - 13.713))) * (x1 + x0 * 7.506))
kotanchek,158,SBP,9,sympy,saturated,0.0,21.0,5.0,20.0,5.0,490.109375,0.003546 * (7.506 * x0 + x1) * (x0 ** 2.0 + x0 * (x0 - 13.713) + 22.826) + 0.018312
kotanchek,159,SBP,10,original,saturated,0.001,24.0,4.0,18.0,3.0,510.078125,0.001314 - (x1 + -4.718999999999999) * (0.043497 * (x1 * exp(x0 + x0 - x0 * x0)))
kotanchek,159,SBP,10,sympy,saturated,0.001,25.0,6.0,23.0,5.0,506.171875,(0.043497 * (x1 * (4.719 - x1)) + 0.001314 * exp(x0 * (x0 - 2.0))) * exp(x0 * (2.0 - x0))
kotanchek,160,SBP,11,original,saturated,0.001,28.0,7.0,26.0,7.0,500.21875,0.040413 - 0.000597 * ((6.648 - x0) * ((exp(x1) - x1 * 15.197) * (2.753 - x0 * (x0 * (6.648 - x0) + -9.675))))
kotanchek,160,SBP,11,sympy,saturated,0.001,30.0,8.0,27.0,7.0,510.09375,0.040413 - 0.000597 * (x0 - 6.648) * (15.197 * x1 - exp(x1)) * ((x0 - 6.648) * x0 ** 2.0 + (x0 * 9.675 + 2.753))
kotanchek,161,SBP,12,original,saturated,0.001,35.0,9.0,25.0,5.0,503.203125,0.001414 * (6.958999999999999 * (x1 - (exp(x1) + x1 * (x0 + -14.412))) + (x0 * (x0 * -14.224000000000002) + (exp(x1) + 105.61550919377648)))
kotanchek,161,SBP,12,sympy,saturated,0.001,24.0,6.0,19.0,5.0,488.984375,x0 ** 2.0 * -0.020112736000000003 + (0.14934032999999994 + (exp(x1) * -0.008426026000000001 + x1 * (0.151654480712 + x0 * -0.009840026)))
kotanchek,162,SBP,13,original,saturated,0.001,31.0,7.0,29.0,6.0,488.15625,0.170654 + 0.002714 * ((x0 - 6.237) * (-16.211 - x0 + x1 + (exp(x1) - 16.31 * (x1 - x0)) + exp(3.307 - (x0 + x0))))
kotanchek,162,SBP,13,sympy,saturated,0.0,39.0,11.0,35.0,9.0,484.0,(0.002714 * (x0 - 6.237) * ((15.31 * (x0 - x1) + (exp(x1) + -16.211000000000002)) * exp(x0 * 2.0) + 27.3030932054114) + exp(x0 * 2.0) * 0.170654) * exp(x0 * -2.0000000000000004)
kotanchek,163,SBP,14,original,saturated,0.0,30.0,6.0,28.0,5.0,566.140625,0.208799 - 0.009239 * (exp(x0 * -17.386) + ((x0 + -9.621) * (x1 + x1) + exp(x1) - (x0 + exp(x0) * (x0 + -4.627))))
kotanchek,163,SBP,14,sympy,saturated,0.001,41.0,11.0,35.0,8.0,519.140625,((0.009239 * (x0 + (exp(x0) * (x0 - 4.627) + (x1 * (x0 - 9.621) * -2.0 - exp(x1)))) + 0.208799) * exp(x0 * 17.386) + -0.009239) * exp(x0 * -17.386)
kotanchek,164,SBP,15,original,saturated,0.001,21.0,4.0,21.0,4.0,489.109375,-0.000469 - 0.008133 * ((-15.662457149928537 * x1 + (exp(x1) + -4.334)) * exp(x0 + (x0 - x0 * x0)))
kotanchek,164,SBP,15,sympy,saturated,0.0,26.0,6.0,26.0,6.0,503.15625,(0.127382764000369 * x1 - 0.008133 * exp(x1) - 0.000469 * exp(x0 * (x0 - 2.0)) + 0.035248422) * exp(x0 * (2.0 - x0))
kotanchek,165,SBP,16,original,saturated,0.001,29.0,6.0,29.0,6.0,489.109375,0.009361 + 0.001754 * (x1 * ((4.923 - x1) * (x0 + (x0 * x0 - 16.384) * (x0 * x0 - (x0 + -1.015) - x0 - 3.101))))
kotanchek,165,SBP,16,sympy,saturated,0.001,31.0,8.0,25.0,6.0,500.078125,0.009361 - 0.001754 * x1 * (x0 - (x0 ** 2.0 - 16.384) * (x0 * 2.0 - x0 ** 2.0 + 2.086)) * (x1 - 4.923)
kotanchek,166,SBP,17,original,saturated,0.001,29.0,5.0,27.0,4.0,484.875,0.010788 * (x1 + (x0 + (x1 + (x1 + (x0 + -5.542) * ((x0 + -5.542) * (x0 + x0 - x0 * x0))))) + 10.151259547645532)
kotanchek,166,SBP,17,sympy,saturated,0.001,25.0,7.0,22.0,7.0,472.109375,x0 * (0.010788 + (0.662680172064 - x0 * 0.331340086032) * (x0 * 0.180440274269217 - 1.0) ** 2.0) + (0.032364 * x1 + 0.109511788)
kotanchek,167,SBP,18,original,saturated,0.001,26.0,5.0,26.0,5.0,472.984375,0.008014 - 0.000927 * (x1 * ((x1 + -4.331) * ((x1 + (x1 + 3.46)) * exp(x0 + (x0 - (-1.978 + x0 * x0))))))
kotanchek,167,SBP,18,sympy,saturated,0.0,31.0,8.0,27.0,6.0,491.921875,(0.01340121624169542 * ((4.331 - x1) * (x1 * (x1 + 1.73))) + 0.008014 * exp(x0 * (x0 - 2.0))) * exp(x0 * (2.0 - x0))
kotanchek,168,SBP,19,original,saturated,0.0,29.0,5.0,27.0,4.0,487.96875,0.02514 - x1 * (exp(x0 - x1 - exp(x0)) * (exp(x0) * (x1 * (x1 - (exp(x0) - 0.338) * -3.388) * -0.24666125)))
kotanchek,168,SBP,19,sympy,saturated,0.0,37.0,5.0,34.0,4.0,505.09375,(exp(x0) * (x1 ** 2.0 * (x1 * 0.24666124999999994 + exp(x0) * 0.835688315 - 0.28246265047)) + 0.02514 * exp(exp(x0) + (x1 - x0))) * exp(x0 - x1 - exp(x0))
kotanchek,169,SBP,20,original,saturated,0.0,29.0,7.0,25.0,5.0,482.953125,0.000939 - (x1 + exp(exp(0.538 - x0)) + (x0 * x0 - x0 - 11.700000000000003)) * (0.0149 * (x1 + 2.332 - x0))
kotanchek,169,SBP,20,sympy,saturated,0.0,31.0,8.0,26.0,6.0,510.984375,0.0149 * ((x1 + (x0 ** 2.0 - x0) + exp(1.71257827818735 * exp(x0 * -1.0)) - 11.7) * (x0 - (x1 + 2.332))) + 0.000939
kotanchek,170,SBP,21,original,saturated,0.001,29.0,5.0,25.0,5.0,519.171875,0.429537 + 0.028001 * (x0 + (exp(x0) + x0 * (5.937 * (1.2475997978777158 - x0))) - exp(2.577 - x1) - x1 - x1)
kotanchek,170,SBP,21,sympy,saturated,0.0,29.0,8.0,26.0,7.0,488.984375,x0 * 0.235404407 - 0.166241937 * x0 ** 2.0 - 0.056002 * x1 + (0.028001 * exp(x0) + 0.429537) - 0.368426127648911 * exp(x1 * -1.0)
kotanchek,171,SBP,22,original,saturated,0.0,31.0,7.0,27.0,5.0,488.96875,0.033047 - 0.000135 * ((x1 * exp(x1) + exp(x0) * (-2.136 * (exp(x0) * exp(5.051 - x0 * x0)))) * (x1 + 1.7159999999999997))
kotanchek,171,SBP,22,sympy,saturated,0.001,37.0,7.0,32.0,6.0,478.171875,(0.033047 * exp(x0 ** 2.0) - 0.000135 * (x1 + 1.716) * (x1 * exp(x0 ** 2.0 + x1) - 333.597414814633 * exp(x0 * 2.0))) * exp(x0 ** 2.0 * -1.0)
kotanchek,172,SBP,23,original,saturated,0.001,28.0,6.0,24.0,4.0,569.1875,0.009565 * (x1 + x1 - exp(x1) + x1 * (8.072 - x0 + 7.155) + 4695.615595638752 - x0 * (x0 + x0))
kotanchek,172,SBP,23,sympy,saturated,0.001,24.0,6.0,18.0,4.0,472.140625,-0.009565 * (x0 ** 1.9999999999999998 * 1.9999999999999998 + (x1 * (x0 + -17.227) + (exp(x1) + -4695.615595619456)))
kotanchek,173,SBP,24,original,saturated,0.001,29.0,7.0,21.0,4.0,540.15625,0.039334 * (x1 + (x0 * (x0 + x0 * (x0 - 7.988)) + 11.471 * (x0 + 0.2605728591270484) - x0))
kotanchek,173,SBP,24,sympy,saturated,0.001,21.0,5.0,17.0,4.0,489.90625,0.039333999999999994 * (x1 + (x0 ** 3.0 - x0 ** 2.0 * 6.9879999999999995 + x0 * 10.471)) + 0.11757055585799998
kotanchek,174,SBP,25,original,saturated,0.0,29.0,6.0,25.0,6.0,485.03125,0.101111 - 0.009711 * (x0 + (x1 * -3.723 - (x1 + (4.696 - x0)) * (x0 * (4.648 - x0)) * (2.186 - x0)))
kotanchek,174,SBP,25,sympy,saturated,0.0,29.0,8.0,25.0,6.0,510.125,0.009711 * ((x1 - x0 + 4.696) * (x0 * ((x0 - 4.648) * (x0 - 2.186))) - x0) + (x1 * 0.036154053 + 0.10111099999999999)
kotanchek,175,SBP,26,original,saturated,0.0,1.0,1.0,1.0,1.0,491.140625,0.029215
kotanchek,175,SBP,26,sympy,saturated,0.0,1.0,1.0,1.0,1.0,490.125,0.029215
kotanchek,176,SBP,27,original,saturated,0.0,28.0,5.0,28.0,5.0,491.015625,3.531127 + 0.009016 * (x0 + ((x0 * x0 + 20.982) * (x0 - 18.033) + (15.309 * x1 - exp(x1)) + (exp(x0) + exp(x0))))
kotanchek,176,SBP,27,sympy,saturated,0.001,31.0,8.0,26.0,6.0,491.03125,0.009016 * ((x0 - 18.033) * (x0 ** 2.0 + 20.982) + 2.0 * exp(x0) + 391.6511756876664 + (x0 + x1 * 15.309000000000001 - exp(x1)))
kotanchek,177,SBP,28,original,saturated,0.001,28.0,5.0,24.0,4.0,504.15625,0.001695 - (x1 * (x1 * (x1 + (x1 + -8.189))) + -4.45) * (exp(x0 + x0 - x0 * x0) * 0.011006645999999998)
kotanchek,177,SBP,28,sympy,saturated,0.001,27.0,6.0,26.0,6.0,491.984375,(x1 ** 2.0 * (0.090133424094 - x1 * 0.022013292) + 0.001695 * exp(x0 * (x0 - 2.0)) + 0.048979574699999986) * exp(x0 * (2.0 - x0))
kotanchek,178,SBP,29,original,saturated,0.001,30.0,7.0,26.0,5.0,489.96875,0.00536 * (x1 * 20.176 + (x0 * (-9.587 - x1 + exp(x0 + (x0 - exp(x0) + 4.797))) + (14.335642819425818 - exp(x1))))
kotanchek,178,SBP,29,sympy,saturated,0.001,30.0,8.0,26.0,6.0,489.015625,0.00536 * (x0 * (121.14643251667 * exp(x0 * 2.0 - exp(x0)) + (-9.587 - x1)) + x1 * 20.176 - exp(x1)) + 0.0768390455121224
kotanchek,179,SBP,30,original,saturated,0.001,1.0,1.0,1.0,1.0,482.171875,0.045524
kotanchek,179,SBP,30,sympy,saturated,0.0,1.0,1.0,1.0,1.0,487.203125,0.045524
kotanchek,180,SRjl,1,original,saturated,0.001,45.0,8.0,41.0,6.0,511.171875,x1 / (exp(x1) + (exp(x0 * x0) + 3.504739347031637)) * (log(x0 + 0.7116175810554622) * 0.40296766612240004 + (x1 * x0 + -0.05289584830175453 + (x1 + (x0 + (exp(x1 + x0) + x1 * x1) * -0.029820142635731767)))) + 0.011424247853121624
kotanchek,180,SRjl,1,sympy,saturated,0.001,55.0,9.0,48.0,7.0,490.0,(x1 * (x1 + (-0.05289584830175455 + (x0 + x1 * x0 + (0.40296766612240004 * log(x0 + 0.7116175810554622) + -0.029820142635731767 * (x1 ** 2.0 + exp(x1 + x0)))))) + (0.04003901096107706 + 0.011424247853121624 * (exp(x0 ** 2.0) + exp(x1)))) / (exp(x0 ** 2.0) + exp(x1) + 3.5047393470316366)
kotanchek,181,SRjl,2,original,saturated,0.001,41.0,9.0,39.0,8.0,492.0625,((x1 + (x1 + (x0 + exp(x1 * -2.33304710784059))) + 0.22830720104631075) / (exp(x0) + 1.86535733243554 - x1 + exp(x1 - 1.5565632534973677)) + -0.2581807926919453) * ((x0 + 0.2581807926919453) / (exp(x0 / 1.1012776051072322) + 0.4782812307154963 - x0))
kotanchek,181,SRjl,2,sympy,saturated,0.0,71.0,18.0,56.0,12.0,503.140625,(exp(x1 * 2.33304710784059) * (x0 + (x1 * 2.0 + (0.2581807926919453 * (x1 - exp(x0)) + (exp(x1) * -0.054439872343823206 + -0.25329223369562953)))) + 1.0) * ((x0 + 0.2581807926919453) * (exp(x1 * -2.33304710784059) / ((exp(x0 * 0.9080362620309793) - x0 + 0.4782812307154963) * (exp(x0) + (1.8653573324355395 + (exp(x1) * 0.21085949801377926 - x1))))))
kotanchek,182,SRjl,3,original,saturated,0.0,40.0,9.0,34.0,7.0,483.921875,x0 * (-0.05041963936946082 + (x1 + (exp(x1) + 7.507117797574302) * -0.0454913207896129) * (x1 / 0.5947634776272314 / exp(x0 * x0 - 0.12087468709548371) / (exp(x1 - x0) - x1 + 2.2629335889059945))) + 0.16813782855537174
kotanchek,182,SRjl,3,sympy,saturated,0.0,62.0,14.0,48.0,8.0,506.125,((0.16813782855537174 - x0 * 0.05041963936946082) * (exp(x1 - x0) - x1 + 2.2629335889059945) * exp(x0 ** 2.0) - x1 * (x0 * 1.8973651416268622) * (0.0454913207896129 * exp(x1) - x1 + 0.34150870393486477)) * exp(x0 ** 2.0 * -1.0) / (exp(x1 - x0) - x1 + 2.2629335889059945)
kotanchek,183,SRjl,4,original,saturated,0.001,42.0,9.0,34.0,7.0,503.171875,(0.30370477454811745 + x1 * (x1 - 0.554498671449912 + x0 / 0.3268050163951488 + (x1 - 0.7286282015526498) * ((31.55881575145519 - exp(x1 + x0)) * 0.0055785380666899115))) / (exp(x1) + (exp(x0 * x0) + 4.245479570155658))
kotanchek,183,SRjl,4,sympy,saturated,0.0,38.0,7.0,33.0,7.0,488.9375,(x1 * (x1 - 0.5544986714499122 + (3.059928550150751 * x0 + (x1 - 0.7286282015526498) * (0.17605205500914592 - 0.00557853806668991 * exp(x1 + x0)))) + 0.30370477454811745) / (exp(x0 ** 2.0) + exp(x1) + 4.245479570155658)
kotanchek,184,SRjl,5,original,saturated,0.0,41.0,9.0,41.0,9.0,483.90625,exp((-1.5650412257786985 - x1 - x1) / 2.725807745015068) * (x1 * (x0 + 0.2515421021268282)) * (exp((x0 * (x0 / -0.6595888099113719) - x1 / 0.8882302129082629) / 2.725807745015068) * (x1 * (x0 * (x1 + 0.9190110064157119) * 0.22136372638482898 + (x1 + 1.3549310295276753))))
kotanchek,184,SRjl,5,sympy,saturated,0.001,34.0,8.0,30.0,7.0,503.125,0.5631795058023882 * x1 ** 2.0 * (x0 + 0.2515421021268282) * (x1 + x0 * 0.22136372638482898 * (x1 + 0.9190110064157119) + 1.3549310295276753) * exp(x0 ** 2.0 * -0.5562006597670384 + x1 * -1.14675521804359)
kotanchek,185,SRjl,6,original,saturated,0.0,42.0,9.0,38.0,7.0,488.96875,(x1 + (exp((x1 + 0.3553849416107877) * (x1 * -1.598800435582104)) + -0.2946268534853358)) / (exp(x0) - x0 + 1.0705549811404007 - x0 - x0) / (exp(x1) + 2.520393468540772 - x1 * x1) * (x1 / 1.3764169143712834 + 0.48872997975581867)
kotanchek,185,SRjl,6,sympy,saturated,0.0,53.0,14.0,46.0,11.0,490.984375,exp(x1 * ((x1 + 0.3553849416107877) * -1.598800435582104)) * ((x1 * 0.7265240564533295 + 0.48872997975581867) * ((x1 - 0.2946268534853358) * exp((x1 + 0.3553849416107877) * (x1 * 1.598800435582104)) + 1.0) / ((exp(x0) - x0 * 3.0 + 1.0705549811404007) * (exp(x1) - x1 ** 2.0 + 2.520393468540772)))
kotanchek,186,SRjl,7,original,saturated,0.0,40.0,8.0,36.0,6.0,514.0,x1 * ((x1 + (x0 + x1 * (x0 - 0.3269889622210912))) * ((exp(x1) * (x0 + 0.19417161363442786) - x0 + -130.89611177155723) * (-0.008504420904556904 / (exp(x1) + exp(x0 * (x0 - 0.7606913305573865) + 1.5634875728815227)))))
kotanchek,186,SRjl,7,sympy,saturated,0.001,40.0,8.0,36.0,6.0,489.0,0.008504420904556904 * (x1 * (x0 - exp(x1) * (x0 + 0.19417161363442784) + 130.8961117715572)) * ((x1 + (x0 + x1 * (x0 - 0.3269889622210912))) / (exp(x1) + 4.775446955897634 * exp(x0 * (x0 - 0.7606913305573865))))
kotanchek,187,SRjl,8,original,saturated,0.0,37.0,7.0,37.0,7.0,471.03125,exp(x0 + x0 - x0 * (x0 + 0.040585192647742296) - 1.0149512623308583) / (x1 * (0.040585192647742296 * exp(x1)) + (3.8606907267233312 - x1)) * (log(exp(x1) - x1) + x1 * -0.1719952089958853 + 1.122619161739475) * 0.6992234510287301
kotanchek,187,SRjl,8,sympy,saturated,0.001,35.0,8.0,31.0,6.0,507.203125,(0.25341262808852694 * log(exp(x1) - x1) - x1 * 0.043585757930282756 + 0.2844858721189394) * exp(x0 * (1.9594148073522577 - x0)) / (exp(x1) * (x1 * 0.040585192647742296) - x1 + 3.8606907267233312)
kotanchek,188,SRjl,9,original,saturated,0.001,43.0,8.0,43.0,8.0,489.21875,x1 * (x1 * exp(x1 - (x1 * 2.5453490974043493 + x0 * (x0 * 0.5411409793785076))) * (x0 + 0.4339810714841567) * (x1 * ((x1 + x0) / 0.9520033739001882 + exp(1.2322801951308378 - x1 * (x1 * (x1 * 2.5453490974043493)))) + 0.40562409423561496)) / 1.5660393014789127
kotanchek,188,SRjl,9,sympy,saturated,0.001,54.0,11.0,47.0,10.0,488.984375,0.6385535784802048 * x1 ** 2.0 * (x0 + 0.4339810714841567) * (x1 * (1.050416445377896 * (x1 + x0) * exp(2.5453490974043493 * x1 ** 3.0) + 3.429039507965635) + exp(2.5453490974043493 * x1 ** 3.0) * 0.40562409423561496) * exp(x0 ** 2.0 * -0.5411409793785076 - 2.5453490974043493 * x1 ** 3.0 + x1 * -1.5453490974043493)
kotanchek,189,SRjl,10,original,saturated,0.003,45.0,5.0,45.0,5.0,487.984375,3.322893084012271 * ((x1 + (x1 + (x0 * (x1 + x1 * (x1 + 1.1969160127334812)) - 0.7816954182701782 + exp(x0 - x1 - x1)))) / (x0 + exp(x0 * x0) + 2.3105780410201358) / (x1 * (x1 * (x1 - x0) - x1) + 9.716267429330689))
kotanchek,189,SRjl,10,sympy,saturated,0.001,47.0,10.0,41.0,8.0,489.109375,(x1 * (1.9999999999999998 + x0 * (x1 + 2.1969160127334812)) + (exp(x0 - x1 * 1.9999999999999998) + -0.7816954182701782)) * (3.322893084012272 / ((x1 ** 1.9999999999999998 * (-1.0 - (x0 - x1)) + 9.716267429330689) * (x0 + exp(x0 ** 1.9999999999999998) + 2.310578041020136)))
kotanchek,190,SRjl,11,original,saturated,0.001,43.0,5.0,43.0,5.0,483.1875,exp(x0 - 0.21546645087388747 - x0 * x0 - (x1 - x0)) * (0.7393127343318426 * (x1 + (x1 * x1 + exp(x1 * (x1 - x1 * x1 + (x1 + 0.7393127343318426))) - x1) * -0.07637600437144379) * (x1 + x1 * 0.05221153846822916))
kotanchek,190,SRjl,11,sympy,saturated,0.001,45.0,10.0,32.0,5.0,485.015625,-0.04789743872227167 * (exp(2.0 * x0 - x0 ** 2.0 - x1) * (x1 * (exp(x1 * (2.0 * x1 - x1 ** 2.0 + 0.7393127343318426)) + (x1 ** 2.0 - x1 * 14.093117507648643))))
kotanchek,191,SRjl,12,original,saturated,0.001,42.0,9.0,40.0,8.0,489.09375,(x1 + 0.8573197210520271 - (((x0 + 0.243655222569968) * (x1 + -3.098503767152409) - x0) * ((x1 + 0.011366947974237162) * (x1 * 0.8729303966766084)) - x0) + x0 * 0.32999628448933405) / (x0 * (x0 * (x0 * exp(x0))) + 11.469419384037693) / 1.3572025597522632
kotanchek,191,SRjl,12,sympy,saturated,0.001,36.0,8.0,33.0,8.0,488.9375,0.9799541527037089 * ((x0 + (0.6446030947982714 + x1 * 0.6563404776816945 * ((x0 - (x0 + 0.243655222569968) * (x1 - 3.0985037671524087)) * (x1 + 0.011366947974237162) + 1.1455667070446471))) / (x0 ** 3.0 * exp(x0) + 11.469419384037693))
kotanchek,192,SRjl,13,original,saturated,0.0,44.0,10.0,40.0,8.0,483.96875,exp((x1 - 0.9749770010803096) * (x1 - 1.0905877212475377) * -0.2927765339402316) * (x1 * x1 + exp(x1 * x1 * -1.7526215944108032)) * (exp(-0.10547334775316865 * (x0 * (x0 * (x0 + (x0 + 0.451418475300699))))) * 0.23056264826328124 * (x0 + 0.34628722226816544))
kotanchek,192,SRjl,13,sympy,saturated,0.001,51.0,13.0,41.0,10.0,465.140625,0.23056264826328124 * (x0 + 0.34628722226816544) * (x1 ** 2.0 * exp(x1 ** 2.0 * 1.752621594410803) + 0.9999999999999999) * exp(x0 ** 2.0 * (x0 + 0.2257092376503495) * -0.21094669550633735 - x1 ** 2.0 * 1.752621594410803 + (x1 - 1.0905877212475377) * (x1 - 0.9749770010803095) * -0.2927765339402316)
kotanchek,193,SRjl,14,original,saturated,0.0,41.0,7.0,41.0,7.0,495.140625,exp(-0.7318040896636137 - x0 * x0 + (x0 + x0 - x1)) * (x1 * ((x1 + 0.039858290344846364) / 0.9598793817164541) - exp(0.13235515895495698 - x0 + x1 * (x0 + 0.09098361423696229 - x1)) * (x1 * (x1 / 0.9039712460608937) - 0.1697060105117927))
kotanchek,193,SRjl,14,sympy,saturated,0.001,43.0,9.0,35.0,6.0,510.046875,(x1 * (x1 + 0.03985829034484636) + exp(x1 * (x0 - x1 + 0.09098361423696229) - x0) * ((0.15340935378636836 - x1 ** 2.0) * 1.2121131471766524)) * 0.5011466815496091 * exp(x0 * 2.0 - x0 ** 2.0 - x1)
kotanchek,194,SRjl,15,original,saturated,0.0,43.0,8.0,39.0,6.0,502.921875,x1 * (exp((x0 + (x1 * x1 + x0 * x0)) * -0.17830776423842798) / 1.4092295785725586) / ((exp(x0) - x0 - x0) / 0.34806215833743864 + 1.7208022848793882) * (x1 * (x0 + x0 * (x0 - 0.1759177414425294) + 0.9729207943380669))
kotanchek,194,SRjl,15,sympy,saturated,0.001,49.0,12.0,32.0,6.0,489.203125,0.24698754811121615 * (x1 ** 2.0 * exp(-0.178307764238428 * (x1 ** 2.0 + (x0 + x0 ** 2.0))) * ((x0 * (x0 + 0.8240822585574706) + 0.972920794338067) / (exp(x0) - x0 * 2.0 + 0.5989461573471159)))
kotanchek,195,SRjl,16,original,saturated,0.0,40.0,5.0,40.0,5.0,488.203125,(x1 + 0.6193677368705359 * x0) / (exp(x0 * x0) - x1 + (exp(x1) + 2.853886507925958)) * (x0 + x1 * ((x1 + -0.24717047383135762) / (exp(x1) + 1.6282363698705866 - (x1 + x0) + 1.6744362026213413) * (x1 + x1)))
kotanchek,195,SRjl,16,sympy,saturated,0.001,49.0,7.0,45.0,6.0,472.953125,(0.6193677368705359 * x0 + x1) * (x0 * (x0 + x1 - exp(x1) - 3.302672572491928) + x1 ** 2.0 * (0.4943409476627152 - x1 * 2.0)) / ((x0 + x1 - exp(x1) - 3.302672572491928) * (exp(x1) + (exp(x0 ** 2.0) - x1) + 2.853886507925958))
kotanchek,196,SRjl,17,original,saturated,0.001,42.0,10.0,36.0,7.0,489.015625,exp(x0 + (x0 * (0.812322294597055 - x0) + -3.328771204220909)) * (x1 * exp((x1 - 0.10408241652437832) * (x1 + -3.77402227668988) * -0.41747435412918754) + (x0 + exp(x1 / -0.9200464293872815 * (x1 * x1)) + -0.4069599104403998))
kotanchek,196,SRjl,17,sympy,saturated,0.001,42.0,11.0,33.0,7.0,507.15625,(x1 * exp(0.41747435412918765 * ((x1 - 0.10408241652437833) * (3.7740222766898786 - x1))) + (x0 + -0.4069599104403999) + exp(x1 ** 3.0 * -1.086901669371148)) * (0.03583711451785869 * exp(x0 - x0 * (x0 - 0.812322294597055)))
kotanchek,197,SRjl,18,original,saturated,0.0,41.0,10.0,35.0,7.0,499.984375,(x0 + 8.986149794812901) * (exp(x1 * -0.8631793118974627) * (x1 * (x1 * (x1 * exp(-0.8631793118974627 * (x1 + (x0 - 0.03948916953537872) * (x0 - 1.2172800892692854))))) * (x1 * (x0 + 0.9808871412991315))) * 0.05997383655076646)
kotanchek,197,SRjl,18,sympy,saturated,0.0,32.0,9.0,27.0,7.0,484.96875,0.059973836550766456 * (x1 ** 4.0 * (x0 + 8.986149794812901)) * (x0 + 0.9808871412991315) * exp(x1 * -1.726358623794925 + (x0 - 1.2172800892692854) * (x0 - 0.03948916953537872) * -0.8631793118974627)
kotanchek,198,SRjl,19,original,saturated,0.001,43.0,11.0,39.0,9.0,509.1875,exp((x0 - 1.4695201471808026) * (x0 - 0.348429581990042) * -0.9750077750177676) * 0.11421930953845344 * (x1 + (-0.1432557767298305 * (x1 * (x1 + x1 * 0.8637253970485311 - (-0.6913395485992673 + exp(x0 - x1))) * (x1 + -3.3339665483733945)) + x0 * 0.7220474389733479))
kotanchek,198,SRjl,19,sympy,saturated,0.001,43.0,12.0,35.0,9.0,472.984375,(0.0824717599335444 * x0 + x1 * (0.11421930953845343 + (x1 - 3.3339665483733945) * ((x1 * 1.863725397048531 - exp(x0 - x1) + 0.6913395485992673) * -0.016362575905476084))) * exp(0.9750077750177676 * ((x0 - 0.348429581990042) * (1.4695201471808024 - x0)))
kotanchek,199,SRjl,20,original,saturated,0.001,45.0,13.0,43.0,12.0,499.171875,((x1 / 0.24020217062010246 - exp((0.3439885741666508 - (x1 - 0.9074669493168073) * (x1 - 0.9074669493168073)) / 0.5265567407010389) - (exp(x1 - 1.310249982230761) - 1.9459994320156533)) * (x0 + exp(x0 + 0.2675077718636208)) / (exp(x0 * x0) / 1.351714069625226 + 2.611734354409015) + 0.13641841713296907) * 0.07960520452659406
kotanchek,199,SRjl,20,sympy,saturated,0.001,68.0,17.0,57.0,14.0,486.0,(exp(1.899130564103378 * (x1 - 0.9074669493168073) ** 2.0) * (exp(x0 ** 2.0) + 3.5303180729782215) + (exp(1.899130564103378 * (x1 - 0.9074669493168073) ** 2.0) * (x1 - exp(x1) * 0.06479516355618219 + 0.46743328759564645) + -0.46162836436036303) * ((x0 + 1.306703785320237 * exp(x0)) * 41.25103983839537)) * (exp((x1 - 0.9074669493168073) ** 2.0 * -1.899130564103378) * (0.010859615997064228 / (exp(x0 ** 2.0) + 3.5303180729782215)))
