dataset,raw_index,algorithm_raw,algo_row,input_kind,variant,status,runtime_ms,before_nodes,before_params,after_nodes,after_params,egraph_total_size,egraph_nodes,eclass_count,passes,extracted_cost,peak_rss_mb,rendered
kotanchek,186,SRjl,7,sympy,container,saturated,473.51529099978507,40.0,8.0,34.0,6.0,38.0,na,na,2.0,34.0,119.359375,0.0017808638611416302 * x1 * (x0 + x1 * (0.6730110377789088 + x0)) * (130.8961117715572 + x0 - exp(x1) * (0.19417161363442784 + x0)) / (0.20940448281286198 * exp(x1) + exp(x0 * (-0.7606913305573865 + x0)))
kotanchek,187,SRjl,8,original,container,saturated,526.131583028473,42.0,7.0,33.0,7.0,58.0,na,na,2.0,33.0,121.140625,17.228535961320045 * exp(-1.0149512623308583 - x0 * (-1.9594148073522577 + x0)) * (1.122619161739475 - 0.1719952089958853 * x1 + log(-1.0 * x1 + exp(x1))) / (95.12559815181996 + x1 * (-24.639528230886167 + exp(x1)))
kotanchek,187,SRjl,8,sympy,container,saturated,442.691707983613,37.0,6.0,29.0,6.0,49.0,na,na,2.0,29.0,120.671875,6.243967603850317 * exp(x0 * (1.9594148073522577 - x0)) * (1.122619161739475 - 0.17199520899588533 * x1 + log(exp(x1) - x1)) / (95.12559815181996 + x1 * (-24.639528230886167 + exp(x1)))
kotanchek,188,SRjl,9,original,container,saturated,427.2739579901099,43.0,9.0,39.0,8.0,61.0,na,na,2.0,39.0,120.109375,0.6385535784802048 * x1 ** 2.0 * exp(-1.5453490974043493 * x1 - 0.5411409793785076 * x0 ** 2.0) * (0.4339810714841567 + x0) * (0.40562409423561496 + x1 * (1.0504164453778964 * (x1 + x0) + exp(1.2322801951308378 - 2.5453490974043493 * x1 ** 3.0)))
kotanchek,188,SRjl,9,sympy,container,saturated,605.3692499990575,54.0,10.0,50.0,9.0,94.0,na,na,2.0,50.0,121.203125,0.2590127168919437 * x1 ** 2.0 * (0.4339810714841567 + x0) * exp(-1.5453490974043493 * x1 - 2.5453490974043493 * x1 ** 3.0 - 0.5411409793785076 * x0 ** 2.0) * (exp(2.5453490974043493 * x1 ** 3.0) + 2.589630301319675 * x1 * (3.264457180820327 + exp(2.5453490974043493 * x1 ** 3.0) * (x1 + x0)))
kotanchek,189,SRjl,10,original,container,saturated,890.980625001248,47.0,5.0,41.0,5.0,104.0,na,na,2.0,41.0,122.3125,(-0.7816954182701782 + exp(-2.0 * x1 + x0) + x1 * (2.0 + x0 * (2.1969160127334812 + x1))) / ((0.6953513046017712 + 0.30094257465321056 * (x0 + exp(x0 ** 2.0))) * (9.716267429330689 - x1 * (x1 - x1 * (x1 - x0))))
kotanchek,189,SRjl,10,sympy,container,failed,na,na,na,na,na,na,na,na,na,na,115.578125,na
kotanchek,190,SRjl,11,original,container,saturated,752.5394160184078,47.0,5.0,35.0,4.0,62.0,na,na,2.0,35.0,122.203125,0.7779133896004612 * x1 * exp(-0.21546645087388747 - x1 + x0 * (2.0 - x0)) * (x1 - 0.07637600437144379 * (exp(x1 * (0.7393127343318426 + x1 * (2.0 - x1))) + x1 * (-1.0 + x1)))
kotanchek,190,SRjl,11,sympy,container,saturated,695.3977909870446,45.0,5.0,31.0,3.0,50.0,na,na,2.0,31.0,121.8125,-0.04789743872227166 * x1 * exp(-1.0 * (x1 + x0 * (-2.0 + x0))) * (exp(x1 * (0.7393127343318426 + x1 * (2.0 - x1))) + x1 * (-14.093117507648644 + x1))
kotanchek,191,SRjl,12,original,container,saturated,659.5820410293527,42.0,9.0,34.0,8.0,74.0,na,na,2.0,34.0,120.953125,0.9799541527037089 * (0.6446030947982716 + x0 + x1 * (-0.6563404776816946 * (-1.1455667070446471 - (0.011366947974237162 + x1) * (x0 - (0.243655222569968 + x0) * (-3.0985037671524087 + x1))))) / (11.469419384037693 + x0 ** 3.0 * exp(x0))
kotanchek,191,SRjl,12,sympy,container,saturated,912.307582970243,36.0,8.0,34.0,8.0,78.0,na,na,2.0,34.0,123.265625,(0.6316814795932287 + 0.979954152703709 * x0 + 0.6431835766917126 * x1 * (1.1455667070446474 + (x0 - (0.243655222569968 + x0) * (-3.0985037671524087 + x1)) * (0.011366947974237162 + x1))) / (11.469419384037693 + x0 ** 3.0 * exp(x0))
kotanchek,192,SRjl,13,original,container,saturated,268.8706669723615,44.0,10.0,38.0,8.0,21.0,na,na,2.0,38.0,119.53125,0.23056264826328124 * exp(-0.2927765339402316 * (-0.9749770010803096 + x1) * (-1.0905877212475377 + x1)) * (x1 ** 2.0 + exp(-1.7526215944108032 * x1 ** 2.0)) * exp(-0.2109466955063373 * x0 ** 2.0 * (0.2257092376503495 + x0)) * (0.34628722226816544 + x0)
kotanchek,192,SRjl,13,sympy,container,saturated,392.7458749967627,51.0,10.0,45.0,9.0,35.0,na,na,2.0,45.0,119.03125,0.23056264826328124 * (0.34628722226816544 + x0) * (1.0 + x1 ** 2.0 * exp(1.7526215944108032 * x1 ** 2.0)) * exp(-0.2927765339402316 * (5.986209245747096 * x1 ** 2.0 + (-1.0905877212475377 + x1) * (-0.9749770010803095 + x1) + 0.7205041082609464 * x0 ** 2.0 * (0.2257092376503495 + x0)))
kotanchek,193,SRjl,14,original,container,saturated,734.165458008647,45.0,8.0,39.0,7.0,89.0,na,na,2.0,39.0,120.921875,exp(-0.7318040896636137 - x1 + x0 * (2.0 - x0)) * (1.0417975623268438 * x1 * (0.039858290344846364 + x1) - exp(0.13235515895495698 - x0 + x1 * (0.09098361423696229 + x0 - x1)) * (-0.16970601051179268 + 1.1062298766222456 * x1 ** 2.0))
