dataset,raw_index,algorithm_raw,algorithm,algo_row,is_paper_row,drop_reason,original_expr,sympy_expr,raw_csv_index,orig_nodes,orig_params,simpl_nodes,simpl_params,orig_nodes_sympy,orig_params_sympy,simpl_nodes_sympy,simpl_params_sympy,n_params,n_rank,orig_live_status,sympy_live_status,orig_runtime_ms,sympy_runtime_ms,orig_rendered_haskell,orig_rendered_python,sympy_rendered_haskell,sympy_rendered_python,baseline_source
kotanchek,108,GOMEA,GOMEA,19,1,kept,0.014415+0.001055*((exp(((x0+x0)-(x0*x0)))*(((x1*x1)*(-4.670000+x1))*((5.882000+x1)*(-4.779000+x1))))),(0.001055*x1**2*(x1 - 4.779)*(x1 - 4.67)*(x1 + 5.882) + 0.014415*exp(x0*(x0 - 2)))*exp(x0*(2 - x0)),108,28,5,28,5,33,7,32,7,5.0,5.0,saturated,saturated,0.0,0.0,(1.4415e-2) + ((1.055e-3) * ((Exp(((x0) + (x0)) - ((x0) * (x0)))) * ((((x1) * (x1)) * ((x1) + (-4.67))) * (((x1) + (5.882)) * ((x1) + (-4.779)))))),(0.014415 + (0.001055 * (exp(((x0 + x0) - (x0 * x0))) * (((x1 * x1) * (x1 + -4.67)) * ((x1 + 5.882) * (x1 + -4.779)))))),((((((1.055e-3) * ((x1)^(2))) * ((x1) - (4.779))) * ((x1) - (4.67))) * ((x1) + (5.882))) + ((1.4415e-2) * (Exp((x0) * ((x0) - (2.0)))))) * (Exp((x0) * ((2.0) - (x0)))),((((((0.001055 * (x1 ** 2.0)) * (x1 - 4.779)) * (x1 - 4.67)) * (x1 + 5.882)) + (0.014415 * exp((x0 * (x0 - 2.0))))) * exp((x0 * (2.0 - x0)))),live_haskell
kotanchek,109,GOMEA,GOMEA,20,1,kept,0.001729-0.008336*((exp(((x0+x0)-(x0*x0)))*(((x1-3.517000)-(18.874000*x1))+((2.182000*x1)+exp(x1))))),(0.130808512*x1 - 0.008336*exp(x1) + 0.001729*exp(x0*(x0 - 2)) + 0.029317712)*exp(x0*(2 - x0)),109,27,5,21,4,26,6,26,6,5.0,4.0,saturated,saturated,0.0,0.0,(1.729e-3) - ((8.336e-3) * ((Exp(((x0) + (x0)) - ((x0) * (x0)))) * (((x1) * (-15.692)) + ((Exp(x1)) + (-3.517))))),(0.001729 - (0.008336 * (exp(((x0 + x0) - (x0 * x0))) * ((x1 * -15.692) + (exp(x1) + -3.517))))),(((((0.13080851199999996) * (x1)) - ((8.336e-3) * (Exp(x1)))) + ((1.729e-3) * (Exp((x0) * ((x0) - (2.0)))))) + (2.9317712e-2)) * (Exp((x0) * ((2.0) - (x0)))),(((((0.13080851199999996 * x1) - (0.008336 * exp(x1))) + (0.001729 * exp((x0 * (x0 - 2.0))))) + 0.029317712) * exp((x0 * (2.0 - x0)))),live_haskell
kotanchek,110,GOMEA,GOMEA,21,1,kept,-0.000234-0.008008*((exp(((x0+x0)-(x0*x0)))*(((-15.725000+11.634000)+(x1+x1))+((x1*(-17.925000))+exp(x1))))),(0.1275274*x1 - 0.008008*exp(x1) - 0.000234*exp(x0*(x0 - 2)) + 0.032760728)*exp(x0*(2 - x0)),110,25,4,21,4,26,6,26,6,4.0,4.0,saturated,saturated,0.0,0.0,(-2.34e-4) - ((8.008e-3) * ((Exp(((x0) + (x0)) - ((x0) * (x0)))) * ((Exp(x1)) + ((-4.090999999999999) + ((x1) * (-15.925)))))),(-0.000234 - (0.008008 * (exp(((x0 + x0) - (x0 * x0))) * (exp(x1) + (-4.090999999999999 + (x1 * -15.925)))))),(((((0.1275274) * (x1)) - ((8.008e-3) * (Exp(x1)))) - ((2.34e-4) * (Exp((x0) * ((x0) - (2.0)))))) + (3.2760728e-2)) * (Exp((x0) * ((2.0) - (x0)))),(((((0.1275274 * x1) - (0.008008 * exp(x1))) - (0.000234 * exp((x0 * (x0 - 2.0))))) + 0.032760728) * exp((x0 * (2.0 - x0)))),live_haskell
kotanchek,111,GOMEA,GOMEA,22,1,kept,0.005151-0.019625*((exp(((x0+x0)-(x0*x0)))*(((x1-4.022000)*(x1*x1))+((-1.303000-0.050000)-x1)))),(x1**2*(0.07893175 - 0.019625*x1) + 0.019625*x1 + 0.005151*exp(x0*(x0 - 2)) + 0.026552625)*exp(x0*(2 - x0)),111,24,4,24,4,31,7,28,6,4.0,4.0,saturated,saturated,1.0e-3,1.0e-3,(5.151e-3) - ((((x1) * ((x1) * ((x1) + (-4.022)))) + ((-1.353) - (x1))) * ((1.9625e-2) * (Exp(((x0) + (x0)) - ((x0) * (x0)))))),(0.005151 - (((x1 * (x1 * (x1 + -4.022))) + (-1.353 - x1)) * (0.019625 * exp(((x0 + x0) - (x0 * x0)))))),(1.9624999999999997e-2) * ((Exp((x0) * ((2.0) - (x0)))) * ((((x1)^(2)) * ((4.021999999999999) - (x1))) + ((x1) + (((Exp((x0) * ((x0) - (2.0)))) * (0.2624713375796178)) + (1.3529999999999998))))),(0.019624999999999997 * (exp((x0 * (2.0 - x0))) * (((x1 ** 2.0) * (4.021999999999999 - x1)) + (x1 + ((exp((x0 * (x0 - 2.0))) * 0.2624713375796178) + 1.3529999999999998))))),live_haskell
kotanchek,112,GOMEA,GOMEA,23,1,kept,0.027028+0.108127*((((exp(x0)*exp(x0))*((x1*x1)*(x1+6.423000)))*exp(((x0-x1)-exp(x0))))),(x1**2*(0.108127*x1 + 0.694499721)*exp(2*x0) + 0.027028*exp(-x0 + x1 + exp(x0)))*exp(x0 - x1 - exp(x0)),112,25,3,25,3,34,5,31,4,3.0,3.0,saturated,saturated,0.0,1.0e-3,(2.7028e-2) + ((0.108127) * ((((Exp(x0)) * (Exp(x0))) * (((x1) * (x1)) * ((x1) + (6.423)))) * (Exp(((x0) - (x1)) - (Exp(x0)))))),(0.027028 + (0.108127 * (((exp(x0) * exp(x0)) * ((x1 * x1) * (x1 + 6.423))) * exp(((x0 - x1) - exp(x0)))))),(((((x1)^(2)) * (((x1) * (0.108127)) + (0.694499721))) * (Exp((2.0) * (x0)))) + ((2.7028e-2) * (Exp(((x1) - (x0)) + (Exp(x0)))))) * (Exp(((x0) - (x1)) - (Exp(x0)))),(((((x1 ** 2.0) * ((x1 * 0.108127) + 0.694499721)) * exp((2.0 * x0))) + (0.027028 * exp(((x1 - x0) + exp(x0))))) * exp(((x0 - x1) - exp(x0)))),live_haskell
kotanchek,113,GOMEA,GOMEA,24,1,kept,0.014790+0.002199*((exp(((x0+x0)-(x0*x0)))*(((-8.382000+x1)-(0.249000-x1))*((x1*x1)*(-7.883000+x1))))),(0.002199*x1**2*(x1 - 7.883)*(2*x1 - 8.631) + 0.01479*exp(x0*(x0 - 2)))*exp(x0*(2 - x0)),113,28,5,26,4,31,7,29,6,5.0,4.0,saturated,saturated,1.0e-3,1.0e-3,(1.479e-2) + ((2.199e-3) * ((Exp(((x0) + (x0)) - ((x0) * (x0)))) * (((-8.631) + ((x1) + (x1))) * (((x1) * (x1)) * ((x1) + (-7.883)))))),(0.01479 + (0.002199 * (exp(((x0 + x0) - (x0 * x0))) * ((-8.631 + (x1 + x1)) * ((x1 * x1) * (x1 + -7.883)))))),(((4.398e-3) * (((x1)**(1.9999999999999998)) * (((x1) - (7.883)) * ((x1) - (4.3155))))) + ((1.479e-2) * (Exp((x0) * ((x0) - (1.9999999999999998)))))) * (Exp((x0) * ((1.9999999999999998) - (x0)))),(((0.004398 * ((x1 ** 1.9999999999999998) * ((x1 - 7.883) * (x1 - 4.3155)))) + (0.01479 * exp((x0 * (x0 - 1.9999999999999998))))) * exp((x0 * (1.9999999999999998 - x0)))),live_haskell
kotanchek,114,GOMEA,GOMEA,25,1,kept,0.010559+0.013455*(((((4.203000-x1)+exp(-3.785000))*((x1*x1)+(x1+x1)))*exp(((x0+x0)-(x0*x0))))),(-0.013455*x1*(x1 - 4.22570886277673)*(x1 + 2) + 0.010559*exp(x0*(x0 - 2)))*exp(x0*(2 - x0)),114,26,4,26,4,29,7,27,6,4.0,3.0,saturated,saturated,0.0,0.0,(1.0559e-2) + ((1.3455e-2) * (((((4.203) - (x1)) + (2.2708862776731332e-2)) * (((x1) * (x1)) + ((x1) + (x1)))) * (Exp(((x0) + (x0)) - ((x0) * (x0)))))),(0.010559 + (0.013455 * ((((4.203 - x1) + 0.022708862776731332) * ((x1 * x1) + (x1 + x1))) * exp(((x0 + x0) - (x0 * x0)))))),(((1.0559e-2) * (Exp((x0) * ((x0) - (2.0))))) - ((((1.3455e-2) * (x1)) * ((x1) - (4.22570886277673))) * ((2.0) + (x1)))) * (Exp((x0) * ((2.0) - (x0)))),(((0.010559 * exp((x0 * (x0 - 2.0)))) - (((0.013455 * x1) * (x1 - 4.22570886277673)) * (2.0 + x1))) * exp((x0 * (2.0 - x0)))),live_haskell
kotanchek,115,GOMEA,GOMEA,26,1,kept,-0.002850-0.007989*((exp(((x0+x0)-(x0*x0)))*((0.141000+exp(x1))-((5.595000-x1)+(x1*16.435000))))),(0.123310215*x1 - 0.007989*exp(x1) - 0.00285*exp(x0*(x0 - 2)) + 0.043572006)*exp(x0*(2 - x0)),115,25,5,21,4,26,6,26,6,5.0,4.0,saturated,saturated,1.0e-3,1.0e-3,(-2.85e-3) + (((7.989e-3) * (Exp(((x0) + (x0)) - ((x0) * (x0))))) * ((5.454) + (((x1) * (15.434999999999999)) - (Exp(x1))))),(-0.00285 + ((0.007989 * exp(((x0 + x0) - (x0 * x0)))) * (5.454 + ((x1 * 15.434999999999999) - exp(x1))))),(((((0.123310215) * (x1)) - ((7.989e-3) * (Exp(x1)))) - ((2.85e-3) * (Exp((x0) * ((x0) - (2.0)))))) + (4.3572006e-2)) * (Exp((x0) * ((2.0) - (x0)))),(((((0.123310215 * x1) - (0.007989 * exp(x1))) - (0.00285 * exp((x0 * (x0 - 2.0))))) + 0.043572006) * exp((x0 * (2.0 - x0)))),live_haskell
kotanchek,116,GOMEA,GOMEA,27,1,kept,0.013200-0.015123*(((((-5.053000*x1)*(5.158000-x1))*(exp(x0)*(x1*x1)))*exp(((x0-x1)-(x0*x0))))),(x1**3*(0.394156405002 - 0.076416519*x1)*exp(x0) + 0.0132*exp(x0**2 - x0 + x1))*exp(-x0**2 + x0 - x1),116,29,5,25,3,34,4,29,3,4.0,3.0,saturated,saturated,0.0,0.0,(1.32e-2) - ((x1) * ((x1) * ((Exp(((x0) - (x1)) - ((x0) * (x0)))) * ((Exp(x0)) * ((x1) * (((5.158) - (x1)) * (-7.6416519e-2))))))),(0.0132 - (x1 * (x1 * (exp(((x0 - x1) - (x0 * x0))) * (exp(x0) * (x1 * ((5.158 - x1) * -0.076416519))))))),(((((x1)^(3)) * ((0.394156405002) - ((x1) * (7.6416519e-2)))) * (Exp(x0))) + ((1.32e-2) * (Exp((x1) + (((x0)^(2)) - (x0)))))) * (Exp(((x0) - ((x0)^(2))) - (x1))),(((((x1 ** 3.0) * (0.394156405002 - (x1 * 0.076416519))) * exp(x0)) + (0.0132 * exp((x1 + ((x0 ** 2.0) - x0))))) * exp(((x0 - (x0 ** 2.0)) - x1))),live_haskell
kotanchek,117,GOMEA,GOMEA,28,1,kept,-0.002065-0.007572*((exp(((x0+x0)-(x0*x0)))*(((x1+2.326000)-(7.014000-x1))+(exp(x1)-(18.337000*x1))))),(0.123703764*x1 - 0.007572*exp(x1) - 0.002065*exp(x0*(x0 - 2)) + 0.035497536)*exp(x0*(2 - x0)),117,27,5,23,4,26,6,26,6,5.0,4.0,saturated,saturated,1.0e-3,0.0,(-2.065e-3) - ((7.572e-3) * ((Exp(((x0) + (x0)) - ((x0) * (x0)))) * (((-4.688000000000001) - ((x1) * (17.337))) + ((x1) + (Exp(x1)))))),(-0.002065 - (0.007572 * (exp(((x0 + x0) - (x0 * x0))) * ((-4.688000000000001 - (x1 * 17.337)) + (x1 + exp(x1)))))),(((((0.123703764) * (x1)) - ((7.572e-3) * (Exp(x1)))) - ((2.065e-3) * (Exp((x0) * ((x0) - (2.0)))))) + (3.5497536e-2)) * (Exp((x0) * ((2.0) - (x0)))),(((((0.123703764 * x1) - (0.007572 * exp(x1))) - (0.002065 * exp((x0 * (x0 - 2.0))))) + 0.035497536) * exp((x0 * (2.0 - x0)))),live_haskell
kotanchek,118,GOMEA,GOMEA,29,1,kept,0.000258-0.008126*((exp(((x0+x0)-(x0*x0)))*(((1.637000-17.444000)*(-1.529000+x1))-((20.873000+7.266000)-exp(x1))))),(0.128447682*x1 - 0.008126*exp(x1) + 0.000258*exp(x0*(x0 - 2)) + 0.0322610082220001)*exp(x0*(2 - x0)),118,23,5,21,4,26,6,26,6,5.0,4.0,saturated,saturated,1.0e-3,1.0e-3,(2.58e-4) - ((8.126e-3) * ((Exp(((x0) + (x0)) - ((x0) * (x0)))) * ((Exp(x1)) + ((-15.806999999999999) * ((x1) + (0.25116068830265115)))))),(0.000258 - (0.008126 * (exp(((x0 + x0) - (x0 * x0))) * (exp(x1) + (-15.806999999999999 * (x1 + 0.25116068830265115)))))),(((((0.128447682) * (x1)) - ((8.126e-3) * (Exp(x1)))) + ((2.58e-4) * (Exp((x0) * ((x0) - (2.0)))))) + (3.22610082220001e-2)) * (Exp((x0) * ((2.0) - (x0)))),(((((0.128447682 * x1) - (0.008126 * exp(x1))) + (0.000258 * exp((x0 * (x0 - 2.0))))) + 0.0322610082220001) * exp((x0 * (2.0 - x0)))),live_haskell
kotanchek,119,GOMEA,GOMEA,30,1,kept,0.004369-0.000167*((exp(((x0+x0)-(x0*x0)))*(((x1*(-8.637000))*(4.502000-x1))*((11.197000-x1)*(1.581000+x1))))),(0.001442379*x1*(x1 - 11.197)*(x1 - 4.502)*(x1 + 1.581) + 0.004369*exp(x0*(x0 - 2)))*exp(x0*(2 - x0)),119,28,6,26,5,28,6,26,5,6.0,5.0,saturated,saturated,1.0e-3,0.0,(4.369e-3) - (((11.197) - (x1)) * ((Exp(((x0) + (x0)) - ((x0) * (x0)))) * (((x1) + (1.581)) * (((x1) * ((4.502) - (x1))) * (-1.442379e-3))))),(0.004369 - ((11.197 - x1) * (exp(((x0 + x0) - (x0 * x0))) * ((x1 + 1.581) * ((x1 * (4.502 - x1)) * -0.001442379))))),(4.369e-3) - (((11.197) - (x1)) * ((Exp(((x0) + (x0)) - ((x0) * (x0)))) * (((x1) + (1.581)) * (((x1) * ((4.502) - (x1))) * (-1.442379e-3))))),(0.004369 - ((11.197 - x1) * (exp(((x0 + x0) - (x0 * x0))) * ((x1 + 1.581) * ((x1 * (4.502 - x1)) * -0.001442379))))),live_haskell
kotanchek,120,Operon,Operon,1,1,kept,((-0.0000644577157800) + (1.0001556873321533 * ((((-0.0006379182450473) - (0.0003036445996258 * x1)) + (((1.0098193883895874 * x1) * ((-2.1118876934051514) * x1)) * (0.0005665634525940 * x1))) * (exp((1.9995476007461548 * x0)) * ((((2.9050014019012451 * x1) * ((-1.6316955089569092) * x1)) + ((-83.5919265747070312) - ((-39.5477447509765625) * x1))) / exp(((0.0681112110614777 * x0) * (14.6775512695312500 * x0)))))))),(1.0001556873321533*(4.7400777409957869*x1**2 - 39.5477447509765625*x1 + 83.5919265747070312)*(0.0012082674617850116*x1**3 + 0.0003036445996258*x1 + 0.0006379182450473)*exp(1.9995476007461548*x0) - 6.445771578e-5*exp(0.999705792384702974*x0**2))*exp(-0.999705792384702974*x0**2),120,49,14,33,8,48,12,38,9,14.0,8.0,saturated,saturated,0.0,1.0e-3,(-6.445771578e-5) + ((((x1) * (((x1) * (x1)) + (0.2513057822290573))) + (0.5279611222045847)) * (((Exp((1.9995476007461548) * (x0))) * (((17.63513831255143) + ((x1) * ((x1) + (-8.343269227198043)))) / (Exp((0.999705792384703) * ((x0) * (x0)))))) * (5.728173365985096e-3))),(-6.445771578e-05 + (((x1 * ((x1 * x1) + 0.2513057822290573)) + 0.5279611222045847) * ((exp((1.9995476007461548 * x0)) * ((17.63513831255143 + (x1 * (x1 + -8.343269227198043))) / exp((0.999705792384703 * (x0 * x0))))) * 0.005728173365985096))),((((((((x1)^(2)) - ((x1) * (8.343269227198043))) + (17.63513831255143)) * ((((x1)^(3)) + ((x1) * (0.25130578222905736))) + (0.5279611222045847))) * (5.728173365985094e-3)) * (Exp((1.9995476007461548) * (x0)))) + ((Exp((0.999705792384703) * ((x0)^(2)))) * (-6.445771578e-5))) * (Exp(((x0)^(2)) * (-0.999705792384703))),((((((((x1 ** 2.0) - (x1 * 8.343269227198043)) + 17.63513831255143) * (((x1 ** 3.0) + (x1 * 0.25130578222905736)) + 0.5279611222045847)) * 0.005728173365985094) * exp((1.9995476007461548 * x0))) + (exp((0.999705792384703 * (x0 ** 2.0))) * -6.445771578e-05)) * exp(((x0 ** 2.0) * -0.999705792384703))),live_haskell
kotanchek,121,Operon,Operon,2,1,kept,(0.0019190539605916 + (0.9954085946083069 * ((exp((3.0602750778198242 * x0)) / exp(((exp(((0.4211926460266113 * x0) + 1.6726008653640747)) - ((1.3422309160232544 * x1) - exp(((-1.2979059219360352) * x0)))) + ((0.0003775433578994 * x1) * (1131.5198974609375000 * x1))))) * ((((-0.0027062874287367) * x1) * ((-6793.8808593750000000) * x1)) + (((-24.5153598785400391) * x1) - (-29.1849021911621094)))))),(18.30177589013476524*x1**2 - 24.4027999230144136*x1 + 29.0509024738855719)*exp(3.0602750778198242*x0 + ((-0.42719782161738710485*x1**2 + 1.3422309160232544*x1 - 5.3260020130810325*exp(0.4211926460266113*x0))*exp(1.2979059219360352*x0) - 1)*exp(-1.2979059219360352*x0)) + 0.0019190539605916,121,47,13,37,10,51,14,45,12,13.0,10.0,saturated,saturated,1.0e-3,0.0,(1.9190539605916e-3) + (((((x1) * ((x1) + (-1.3333569413975992))) + (1.5873269702501887)) * ((Exp((3.060275077819824) * (x0))) * (18.301775890134763))) / (Exp(((Exp(((x0) * (0.4211926460266113)) + (1.6726008653640747))) + (Exp((x0) * (-1.2979059219360352)))) + ((x1) * (((x1) * (0.4271978216173871)) + (-1.3422309160232544)))))),(0.0019190539605916 + ((((x1 * (x1 + -1.3333569413975992)) + 1.5873269702501887) * (exp((3.060275077819824 * x0)) * 18.301775890134763)) / exp(((exp(((x0 * 0.4211926460266113) + 1.6726008653640747)) + exp((x0 * -1.2979059219360352))) + (x1 * ((x1 * 0.4271978216173871) + -1.3422309160232544)))))),(((((18.301775890134767) * ((x1)^(2))) - ((x1) * (24.402799923014413))) + (29.05090247388557)) * (Exp(((3.060275077819824) * (x0)) + (((-1.0) + (((((x1) * (1.3422309160232544)) - (((x1)^(2)) * (0.42719782161738706))) - ((5.326002013081032) * (Exp((x0) * (0.4211926460266113))))) * (Exp((x0) * (1.2979059219360352))))) * (Exp((x0) * (-1.2979059219360352))))))) + (1.9190539605916e-3),(((((18.301775890134767 * (x1 ** 2.0)) - (x1 * 24.402799923014413)) + 29.05090247388557) * exp(((3.060275077819824 * x0) + ((-1.0 + ((((x1 * 1.3422309160232544) - ((x1 ** 2.0) * 0.42719782161738706)) - (5.326002013081032 * exp((x0 * 0.4211926460266113)))) * exp((x0 * 1.2979059219360352)))) * exp((x0 * -1.2979059219360352)))))) + 0.0019190539605916),live_haskell
kotanchek,122,Operon,Operon,3,1,kept,((-0.0000014371197494) + (1.0000287294387817 * ((((((0.0082893725484610 * x1) - (-0.0444908216595650)) / exp(log((exp((0.3769945502281189 * x1)) + ((-0.9402246475219727) * x1))))) - (exp((0.0002179348812206 * x1)) + (-1.0048899650573730))) / exp(((0.3332124650478363 * x0) * (3.0010888576507568 * x0)))) / exp(((-2.0000004768371582) * x0))))),((-1.351215409826481e-6*x1 + 1.4371197494e-6*exp(0.3769945502281189*x1))*exp(1.0000002160854038*x0**2) - (0.00828961069748217*x1 + 1.0000287294387817*(0.9402246475219727*x1 - exp(0.3769945502281189*x1))*(exp(0.0002179348812206*x1) - 1.004889965057373) + 0.044492099855902216)*exp(2.0000004768371582*x0))*exp(-1.0000002160854038*x0**2)/(0.9402246475219727*x1 - exp(0.3769945502281189*x1)),122,41,11,37,10,66,17,60,15,11.0,10.0,saturated,saturated,0.0,0.0,(-1.4371197494e-6) + ((1.0000287294387817) * (((((((8.289372548461e-3) * (x1)) - (-4.4490821659565e-2)) / ((Exp((x1) * (0.3769945502281189))) + ((x1) * (-0.9402246475219727)))) - ((Exp((x1) * (2.179348812206e-4))) + (-1.004889965057373))) / (Exp((1.0000002160854038) * ((x0) * (x0))))) / (Exp((x0) * (-2.000000476837158))))),(-1.4371197494e-06 + (1.0000287294387817 * ((((((0.008289372548461 * x1) - -0.044490821659565) / (exp((x1 * 0.3769945502281189)) + (x1 * -0.9402246475219727))) - (exp((x1 * 0.0002179348812206)) + -1.004889965057373)) / exp((1.0000002160854038 * (x0 * x0)))) / exp((x0 * -2.000000476837158))))),(Exp(((x0)^(2)) * (-1.0000002160854038))) * ((((((1.4371197493999998e-6) * (Exp((x1) * (0.3769945502281189)))) - ((x1) * (1.351215409826481e-6))) * (Exp(((x0)^(2)) * (1.0000002160854038)))) - (((((x1) * (8.28961069748217e-3)) + (((1.0000287294387817) * (((x1) * (0.9402246475219727)) - (Exp((x1) * (0.3769945502281189))))) * ((Exp((x1) * (2.179348812206e-4))) - (1.004889965057373)))) + (4.449209985590222e-2)) * (Exp((x0) * (2.000000476837158))))) / (((x1) * (0.9402246475219727)) - (Exp((x1) * (0.3769945502281189))))),(exp(((x0 ** 2.0) * -1.0000002160854038)) * (((((1.4371197493999998e-06 * exp((x1 * 0.3769945502281189))) - (x1 * 1.351215409826481e-06)) * exp(((x0 ** 2.0) * 1.0000002160854038))) - ((((x1 * 0.00828961069748217) + ((1.0000287294387817 * ((x1 * 0.9402246475219727) - exp((x1 * 0.3769945502281189)))) * (exp((x1 * 0.0002179348812206)) - 1.004889965057373))) + 0.04449209985590222) * exp((x0 * 2.000000476837158)))) / ((x1 * 0.9402246475219727) - exp((x1 * 0.3769945502281189))))),live_haskell
kotanchek,123,Operon,Operon,4,1,kept,(0.0000182324292837 + (0.9999566078186035 * ((((exp(((-1.0928704738616943) * x0)) + (2.6822447776794434 * x0)) / (7.4495120048522949 - ((((-3.5652680397033691) * x1) - (-17.8263320922851562)) * (0.2804658412933350 * x1)))) / (exp(exp((0.5965437889099121 * x0))) + ((-1.4266524314880371) * x0))) / (exp((0.4577265381813049 * x0)) + ((-0.9410613179206848) * x0))))),1.82324292837e-5 + 0.9999566078186035*(2.6822447776794434*x0 + exp(-1.0928704738616943*x0))/((0.9410613179206848*x0 - exp(0.4577265381813049*x0))*(1.4266524314880371*x0 - exp(exp(0.5965437889099121*x0)))*(0.280465841293335*x1*(3.5652680397033691*x1 - 17.8263320922851562) + 7.4495120048522949)),123,43,12,39,10,45,13,39,10,12.0,10.0,saturated,saturated,0.0,0.0,(1.82324292837e-5) + (((Exp((-1.0928704738616943) * (x0))) + ((x0) * (2.6822447776794434))) * ((((-1.0000207089543989) / ((-7.449989547754554) - ((x1) * ((x1) - (4.999997726333168))))) / ((Exp(Exp((x0) * (0.5965437889099121)))) + ((x0) * (-1.426652431488037)))) / ((Exp((x0) * (0.4577265381813049))) + ((x0) * (-0.9410613179206848))))),(1.82324292837e-05 + ((exp((-1.0928704738616943 * x0)) + (x0 * 2.6822447776794434)) * (((-1.0000207089543989 / (-7.449989547754554 - (x1 * (x1 - 4.999997726333168)))) / (exp(exp((x0 * 0.5965437889099121))) + (x0 * -1.426652431488037))) / (exp((x0 * 0.4577265381813049)) + (x0 * -0.9410613179206848))))),(1.0000207089543987) * (((((2.6822447776794434) * (x0)) + (Exp((x0) * (-1.0928704738616943)))) / (((((x0) * (0.9410613179206848)) - (Exp((x0) * (0.4577265381813049)))) * (((x0) * (1.426652431488037)) - (Exp(Exp((x0) * (0.5965437889099121)))))) * (((x1) * ((x1) - (4.999997726333168))) + (7.449989547754554)))) + (1.8232051716972394e-5)),(1.0000207089543987 * ((((2.6822447776794434 * x0) + exp((x0 * -1.0928704738616943))) / ((((x0 * 0.9410613179206848) - exp((x0 * 0.4577265381813049))) * ((x0 * 1.426652431488037) - exp(exp((x0 * 0.5965437889099121))))) * ((x1 * (x1 - 4.999997726333168)) + 7.449989547754554))) + 1.8232051716972394e-05)),live_haskell
kotanchek,124,Operon,Operon,5,1,kept,(0.0000468041762360 + (0.9997506737709045 * (exp(((-0.0447766110301018) * x0)) - (0.8708053827285767 + ((((4.6947760581970215 * x1) - exp((0.6812457442283630 * x1))) * ((-2.2019169330596924) * x1)) * (((exp(((-5.3575110435485840) * x0)) + (15.1773414611816406 * x0)) * exp(((-2.3313734531402588) * x0))) * ((((-0.0015166908269748) * x1) * (4.4051661491394043 * x0)) - ((-0.0298569388687611) * x0)))))))),(-2.2013679374139911*x0*x1*(0.0066812750896996385*x1 - 0.0298569388687611)*(4.6947760581970215*x1 - exp(0.681245744228363*x1))*(15.1773414611816406*x0*exp(5.357511043548584*x0) + 1)*exp(0.0447766110301018*x0) + 0.9997506737709045*exp(7.6888844966888428*x0) - 0.8705414639299889*exp(7.7336611077189446*x0))*exp(-7.7336611077189446*x0),124,49,13,41,10,59,16,53,13,13.0,10.0,saturated,saturated,0.0,0.0,(0.9997506737709045) * (((Exp((-4.47766110301018e-2) * (x0))) - (((x0) * ((x1) + (-4.468748624763382))) * (((x1) * ((((x1) * (4.6947760581970215)) - (Exp((x1) * (0.681245744228363)))) * (((Exp((x0) * (-5.357511043548584))) + ((x0) * (15.17734146118164))) * (Exp((x0) * (-2.331373453140259)))))) * (1.471161275443955e-2)))) + (-0.8707585668799217)),(0.9997506737709045 * ((exp((-0.0447766110301018 * x0)) - ((x0 * (x1 + -4.468748624763382)) * ((x1 * (((x1 * 4.6947760581970215) - exp((x1 * 0.681245744228363))) * ((exp((x0 * -5.357511043548584)) + (x0 * 15.17734146118164)) * exp((x0 * -2.331373453140259))))) * 0.01471161275443955))) + -0.8707585668799217)),((((1.4707944763507572e-2) * (((x1) - (4.468748624763382)) * ((x1) * (x0)))) * ((Exp((x0) * (4.47766110301018e-2))) * ((((x1) * (4.6947760581970215)) - (Exp((x1) * (0.681245744228363)))) * ((-1.0) - (((x0) * (15.17734146118164)) * (Exp((x0) * (5.357511043548584)))))))) + (((0.9997506737709045) * (Exp((x0) * (7.688884496688843)))) + ((Exp((x0) * (7.7336611077189445))) * (-0.8705414639299889)))) * (Exp((x0) * (-7.7336611077189445))),((((0.014707944763507572 * ((x1 - 4.468748624763382) * (x1 * x0))) * (exp((x0 * 0.0447766110301018)) * (((x1 * 4.6947760581970215) - exp((x1 * 0.681245744228363))) * (-1.0 - ((x0 * 15.17734146118164) * exp((x0 * 5.357511043548584))))))) + ((0.9997506737709045 * exp((x0 * 7.688884496688843))) + (exp((x0 * 7.7336611077189445)) * -0.8705414639299889))) * exp((x0 * -7.7336611077189445))),live_haskell
