dataset,raw_index,algorithm_raw,algo_row,input_kind,variant,status,runtime_ms,before_nodes,before_params,after_nodes,after_params,egraph_total_size,egraph_nodes,eclass_count,passes,extracted_cost,peak_rss_mb,rendered
pagie,36,EPLEX,7,sympy,baseline,saturated,216.2130420038011,64.0,8.0,62.0,8.0,118.0,na,na,2.0,62.0,119.859375,log(abs(log(abs(log(abs(0.031086348009159517 * (exp(log(abs(x0 ** 3.0 * x1 * log(abs(0.014348907 / x1 ** 3.0)) ** 3.0 / log(abs(23.933795483755 * log(abs(0.063293628744 / log(abs(4.41 * x0 ** 9.0 / (x1 ** 6.0 * log(abs(0.42 / x1)) ** 3.0))))))) ** 3.0))) + 2.581998099669439) ** 6.0)))))) + 0.671
pagie,37,EPLEX,8,original,baseline,saturated,1355.071083002258,64.0,10.0,45.0,6.0,4122.0,na,na,2.0,45.0,154.8125,(((1.318 - exp((-0.121 * x1) ** 2.0)) * (log(abs(0.137 * x1)) + (0.25704814057060354 * (log(abs(x1 ** 2.0)) + 1.4219703912960004)) ** 2.0)) ** 2.0) ** 2.0 + exp(log(abs(x0)) + -0.3355447327042427 * exp(exp(log(abs(log(abs(x0)))))))
pagie,37,EPLEX,8,sympy,baseline,saturated,2070.2876670111436,57.0,9.0,49.0,7.0,8041.0,na,na,2.0,49.0,170.0,((0.06607374657080478 * (log(abs(x1 ** 2.0)) + 1.4219703912960002) ** 2.0 + log(abs(0.137 * x1))) ** 2.0 * (exp(0.014641 * x1 ** 2.0) + -1.3179999999999994) ** 2.0 + -0.9682309999999988) ** 2.0 + exp(log(abs(x0)) + -0.335544732704243 * exp(exp(log(abs(log(abs(x0)))))))
pagie,38,EPLEX,9,original,baseline,saturated,3716.260916000465,73.0,14.0,47.0,9.0,77.0,na,na,2.0,47.0,177.484375,log(abs(log(abs((0.23521196345919612 / ((-0.255 * (-0.162 - x0)) ** 3.0 - x0) / (0.09989271604232298 / ((0.012 - x1) / exp(log(abs(exp(log(abs(-0.666 / (-1.5929585714187376e-05 - x0)))) / ((-0.29 * (0.717 - x0)) ** 3.0 - x0))))) - x1)) ** 2.0))))
pagie,38,EPLEX,9,sympy,baseline,saturated,3967.094958992675,71.0,11.0,53.0,9.0,3400.0,na,na,2.0,53.0,184.921875,log(abs(log(abs(20165.550797917098 * (x1 - 0.012) ** 2.0 / ((exp(log(abs(exp(log(abs(0.666 / x0))) / ((x0 - 0.717) ** 3.0 / 41.00209110664644 - x0)))) + x1 * (x1 - 0.012) / 0.099892716042323) ** 2.0 * (x0 / -0.016581375 - (-0.162 - x0) ** 3.0) ** 2.0)))))
pagie,39,EPLEX,10,original,baseline,saturated,238.10187500203028,37.0,8.0,31.0,6.0,35.0,na,na,2.0,31.0,118.53125,1.959 - (-2.213 / (2.263 + (x0 ** 2.0) ** 2.0)) ** 2.0 - (-0.8818893051568227 / ((-1.148 / (1.185 + x1 ** 2.0)) ** 2.0 + x1 ** 2.0)) ** 2.0
pagie,39,EPLEX,10,sympy,baseline,saturated,7019.349750014953,49.0,7.0,29.0,6.0,46.0,na,na,2.0,29.0,182.265625,-0.7777287465499836 / (x1 ** 2.0 + 1.3179040000000004 / (x1 ** 2.0 + 1.1850000000000005) ** 2.0) ** 2.0 + 1.959 + -4.897368999999993 / (x0 ** 4.0 + 2.2629999999999977) ** 2.0
pagie,40,EPLEX,11,original,baseline,saturated,1291.718624997884,81.0,14.0,60.0,8.0,4273.0,na,na,2.0,60.0,149.921875,1.020341541310052 * (exp((-0.71 / exp(0.011025 * ((((-1.448 / exp(x0 ** 2.0) / exp(x0 ** 2.0)) ** 2.0) ** 2.0) ** 2.0 + exp(-4.914266117969821 * exp(x0 ** 2.0) ** 2.0 * (x0 ** 2.0) ** 2.0) + log(abs(x1)) * 78.2766439909297))) ** 3.0) ** 2.0 + -1.1231445095615946 / exp(x0 ** 2.0) + -0.9641692631046739)
pagie,40,EPLEX,11,sympy,baseline,saturated,5294.354333018418,47.0,8.0,47.0,8.0,7779.0,na,na,2.0,47.0,174.453125,-0.983781952 + 1.02034154131005 * exp(-0.715822 * exp(-2.589 * log(abs(x1)) + -0.033075 * exp(-4.91426611796982 * x0 ** 4.0 * exp(2.0 * x0 ** 2.0)) - 0.639217045938054 * exp(-16.0 * x0 ** 2.0))) - 1.145991 * exp(-1.0 * x0 ** 2.0)
pagie,41,EPLEX,12,original,baseline,saturated,290.31283300719224,74.0,13.0,44.0,7.0,127.0,na,na,2.0,44.0,122.53125,0.263 * (log(abs(x0)) - 7.189953609468646 / exp(exp(log(abs(x1)) * (exp(log(abs(x1)) * (exp((log(abs(x0)) + -0.09600000000000002) * exp(1.186132668116745 - log(abs(x0)) ** 3.0)) - (log(abs(x1)) + 0.519))) + 0.247))) + 6.5496321822148085)
pagie,41,EPLEX,12,sympy,baseline,saturated,2673.7186670070514,98.0,13.0,46.0,7.0,2721.0,na,na,2.0,46.0,179.65625,1.7225532639224947 + log(abs(x0)) * 0.263 + -1.890957799290255 / exp(exp(log(abs(x1)) * (exp(log(abs(x1)) * (-0.519 + exp((3.2743935229835155 * log(abs(x0)) + -0.3143417782064175) / exp(log(abs(x0)) ** 3.0))) - log(abs(x1)) ** 2.0) + 0.247)))
pagie,42,EPLEX,13,original,baseline,saturated,249.73704098374583,29.0,6.0,25.0,4.0,742.0,na,na,2.0,25.0,120.765625,log(abs(log(abs(log(abs(1.185710910999016 / x1 + x1 ** 3.0 / 0.05226489921975291)))) / 0.492 + log(abs(0.694 + x0 ** 2.0))))
pagie,42,EPLEX,13,sympy,baseline,saturated,275.05645802011713,27.0,5.0,27.0,5.0,742.0,na,na,2.0,27.0,122.421875,log(abs(log(abs(x0 ** 2.0 + 0.694)) + 2.03252032520325 * log(abs(log(abs((x1 ** 4.0 + 0.061971061267125115) * (13.991224004743 / x1))) + 0.313))))
pagie,43,EPLEX,14,original,baseline,saturated,314.28612500894815,72.0,11.0,51.0,9.0,588.0,na,na,2.0,51.0,122.296875,1.978 - exp(x1 ** 3.0 * 0.44596705141749426 - exp(x1 - (exp(-0.18581569195612965 * exp(log(abs(x1 ** 3.0 * (x0 ** 2.0 * 0.017839918128331016 - 1.937 / exp(exp(x1))))))) * (0.9073646646460994 / x1)) ** 2.0)) - exp(1.146465938869757 - exp(0.44276089285186127 * (0.28743204119657156 + x0 ** 2.0)))
pagie,43,EPLEX,14,sympy,baseline,saturated,3406.1802919895854,78.0,11.0,53.0,9.0,2465.0,na,na,2.0,53.0,174.046875,1.978 - exp(x1 ** 3.0 * 0.44596705141749426 - exp((x1 ** 3.0 + -0.8233106346483285 * exp(-0.3716313839122593 * exp(log(abs(x1 ** 3.0 * (x0 ** 2.0 * 0.017839918128331016 - 1.937 / exp(exp(x1)))))))) / x1 ** 2.0)) - 3.147051361937354 / exp(exp((x0 ** 2.0 + 0.28743204119657156) * 0.44276089285186127))
pagie,44,EPLEX,15,original,baseline,saturated,284.88508399459533,69.0,13.0,41.0,7.0,47.0,na,na,2.0,41.0,119.25,-0.786769 + (-2.828 / (2.518 + log(abs(x0 / (2.4629999999999996 + log(abs((x1 / (2.4370287131032464 - (-1.645 / (1.1420000000000001 + (log(abs(x0 / x1)) ** 2.0) ** 2.0)) ** 2.0)) ** 2.0)) ** 2.0))) ** 2.0)) ** 2.0
pagie,44,EPLEX,15,sympy,baseline,saturated,420.8961249969434,59.0,8.0,43.0,7.0,60.0,na,na,2.0,43.0,125.375,-0.786769 + 7.99758399999997 / (log(abs(x0 / (log(abs(x1 ** 2.0 * 0.16837542612420098 / (1.0 + -1.1103787926052866 / (log(abs(x0 / x1)) ** 4.0 + 1.1419999999999995) ** 2.0) ** 2.0)) ** 2.0 + 2.463))) ** 2.0 + 2.5179999999999993) ** 2.0
pagie,45,EPLEX,16,original,baseline,saturated,173.3427080034744,33.0,7.0,29.0,6.0,129.0,na,na,2.0,29.0,118.390625,log(abs(0.8317260227942834 * log(abs(-3.3112582781456954 * log(abs(-0.607 * (exp(1.8450184501845017 * log(abs(2.237136465324385 * x1 * exp(log(abs(x0)))))) + 6.364469260722758))))) ** 2.0))
pagie,45,EPLEX,16,sympy,baseline,saturated,160.80258300644346,31.0,6.0,29.0,6.0,53.0,na,na,2.0,29.0,118.9375,log(abs(0.831726022794283 * log(abs(-3.3112582781457 * log(abs(-0.607 * (exp(1.8450184501845 * log(abs(2.23713646532438 * x1 * exp(log(abs(x0)))))) + 6.364469260722758))))) ** 2.0))
pagie,46,EPLEX,17,original,baseline,saturated,401.3942909950856,61.0,16.0,48.0,8.0,77.0,na,na,2.0,48.0,128.75,exp(0.10264655517629337 * (-6.850597671733092 + x0 ** 2.0) / (x0 * (-0.9870000000000001 + -0.961 / (-1.099 + (-2.1614222645429364 / x0 ** 2.0) ** 3.0) ** 2.0)) ** 2.0) + (exp(-0.1305246878905011 / x1 ** 2.0 / x1 ** 2.0) * exp(-0.10153758726400003 / x1 ** 2.0)) ** 3.0
pagie,46,EPLEX,17,sympy,baseline,saturated,557.9574579896871,55.0,8.0,39.0,6.0,165.0,na,na,2.0,39.0,138.96875,exp((-0.304612761792 * x1 ** 2.0 + -0.391574063671503) / x1 ** 4.0) + exp((1.0 - 6.850597671733092 / x0 ** 2.0) * 0.16213932973511203 / (x0 ** 12.0 / (x0 ** 6.0 + 9.188003879173486) ** 2.0 + 1.240478238293442) ** 2.0)
pagie,47,EPLEX,18,original,baseline,saturated,213.7796670140233,71.0,10.0,59.0,10.0,244.0,na,na,2.0,59.0,119.828125,exp(log(abs(0.256 * x1)) * 0.19980900000000001) / (0.4636731950126199 + (log(abs(log(abs(0.139 * x1)) * (0.383 / exp(0.14 * (log(abs(log(abs(x0 * (0.116 * x1) * x0)) * -0.439 * x1)) * log(abs(x0 * (0.3568995176449873 + log(abs(x1)))))))) ** 2.0 * x1)) * 0.385 / x0) ** 2.0)
pagie,47,EPLEX,18,sympy,baseline,saturated,689.938291994622,63.0,10.0,59.0,10.0,175.0,na,na,2.0,59.0,142.875,exp(0.199809 * log(abs(0.256 * x1))) / (0.46367319501262 + log(abs(0.146689 * x1 * log(abs(0.139 * x1)) * exp(-0.28 * log(abs(x0 * (log(abs(x1)) + 0.356899517644987))) * log(abs(-0.439 * x1 * log(abs(0.116 * x0 ** 2.0 * x1))))))) ** 2.0 / 6.746500252993759 / x0 ** 2.0)
pagie,48,EPLEX,19,original,baseline,saturated,2112.6594160159584,30.0,6.0,23.0,4.0,815.0,na,na,2.0,23.0,151.828125,exp((log(abs(x0 * -0.382)) ** 3.0) ** 3.0) - -0.9476671867093944 * exp((log(abs(x1 * -0.327)) * 0.8089646975664998) ** 3.0)
pagie,48,EPLEX,19,sympy,baseline,saturated,158.69258300517686,21.0,4.0,21.0,4.0,764.0,na,na,1.0,21.0,121.734375,exp(log(abs(-0.382 * x0)) ** 9.0) + 0.947667186709394 * exp(0.529405817708694 * log(abs(-0.327 * x1)) ** 3.0)
pagie,49,EPLEX,20,original,baseline,saturated,381.683083018288,66.0,12.0,52.0,11.0,267.0,na,na,2.0,52.0,121.34375,exp(0.305 * log(abs(0.22455333163660882 * x1 * x0))) + 0.36 + log(abs(-0.045 * x1 * x0)) * (0.122 - exp(0.314 * log(abs(exp(log(abs((0.4 - log(abs(x1 * -3.3524072174927233))) * x1 * x0 * (-0.029 * log(abs(1.7094568419318752 * x0)))))) * -0.136))))
pagie,49,EPLEX,20,sympy,baseline,saturated,342.38175000064075,66.0,12.0,52.0,11.0,260.0,na,na,2.0,52.0,123.765625,exp(0.305 * log(abs(x0 * x1 * 0.22455333163660882))) - log(abs(-0.045 * x0 * x1)) * (exp(0.314 * log(abs(-0.136 * exp(log(abs(0.029 * x0 * x1 * (log(abs(x1 * -3.3524072174927233)) + -0.4) * log(abs(1.7094568419318752 * x0)))))))) + -0.122) + 0.36
pagie,50,EPLEX,21,original,baseline,saturated,202.73054199060425,61.0,16.0,37.0,7.0,44.0,na,na,2.0,37.0,119.3125,log(abs(-7.632911392405063 + (8.528725909976359 / ((x1 ** 2.0) ** 2.0 + 1.9099239999999997) - -3.7187499999999996 / ((x0 ** 2.0) ** 2.0 + (0.9383137389999999 + (-0.5151753382885458 / ((x1 ** 2.0) ** 2.0 + 0.979)) ** 2.0) ** 3.0))))
pagie,50,EPLEX,21,sympy,baseline,saturated,206.27920801052824,33.0,7.0,33.0,7.0,2874.0,na,na,1.0,33.0,123.828125,log(abs(-7.63291139240506 + 8.52872590997636 / (x1 ** 4.0 + 1.909924) + 3.71875 / (x0 ** 4.0 + 0.826122073149128 * (1.0 + 0.282853823992358 / (x1 ** 4.0 + 0.979) ** 2.0) ** 3.0)))
pagie,51,EPLEX,22,original,baseline,saturated,131.19341700803488,48.0,13.0,28.0,6.0,38.0,na,na,2.0,28.0,119.875,exp(log(abs(log(abs(x1 + 0.385)) * -0.4061889033163567 - log(abs(-1.3874010056513066 - x1 / (-0.045 - (-0.464 / x0 / x0) ** 2.0))))) * 0.42732082391662)
pagie,51,EPLEX,22,sympy,baseline,saturated,2406.0042500204872,38.0,7.0,28.0,6.0,438.0,na,na,2.0,28.0,171.53125,exp(0.42732082391662 * log(abs(-0.406188903316357 * log(abs(x1 + 0.385)) - log(abs(-1.3874010056513069 * (1.0 + x1 / (-0.06243304525430881 + -0.2987018869127037 / x0 ** 4.0)))))))
pagie,52,EPLEX,23,original,baseline,saturated,174.93116701371036,49.0,11.0,17.0,4.0,34.0,na,na,2.0,17.0,120.3125,log(abs(0.15189859708158246 - log(abs(12.62233429712414 * (x1 * (0.5238448285322359 + x0 ** 2.0) - -0.10754458161865553)))))
pagie,52,EPLEX,23,sympy,baseline,saturated,158.6893749772571,27.0,6.0,17.0,4.0,28.0,na,na,2.0,17.0,118.96875,log(abs(0.15189859708158246 - log(abs(12.622334297124139 * (x1 * (x0 ** 2.0 + 0.5238448285322359) + 0.10754458161865547)))))
pagie,53,EPLEX,24,original,baseline,saturated,193.7203749839682,83.0,7.0,56.0,6.0,99.0,na,na,2.0,56.0,119.859375,exp(log(abs(log(abs(log(abs(log(abs(x0 / -0.09541018480465818)) ** 2.0)))) + exp(log(abs(0.286 + log(abs(log(abs(log(abs(log(abs(log(abs(log(abs(x1 / 0.04688358589885046)) ** 2.0)))))))))) * exp(log(abs(-0.04572 * log(abs((x1 / 0.025667746748577813 + -0.08131210180482129) ** 2.0)))) ** 3.0))) ** 3.0))))
pagie,53,EPLEX,24,sympy,baseline,saturated,214.4582079781685,87.0,7.0,59.0,6.0,87.0,na,na,2.0,59.0,120.15625,exp(log(abs(log(abs(log(abs(log(abs(x0 / -0.09541018480465818)) ** 2.0)))) + exp(log(abs(log(abs(1.33109245525229 * exp(log(abs(log(abs(log(abs(log(abs(log(abs(log(abs(x1 / 0.04688358589885046)) ** 2.0)))))))))) * exp(log(abs(-0.04572 * log(abs((x1 + -0.00208709843672073) ** 2.0 / 0.0006588332231491268)))) ** 3.0)))))) ** 3.0))))
pagie,54,EPLEX,25,original,baseline,saturated,6737.6229589863215,96.0,11.0,56.0,10.0,14089.0,na,na,2.0,56.0,189.796875,0.7110200952423344 - exp(-0.5141645250315053 * (exp(log(abs(log(abs(log(abs(x0 * -0.070444997)) * -0.16010300700000005)) + exp(-0.33 * ((x1 - x1 * (exp(log(abs(exp(log(abs(x0 * -0.13764099999999999))) * -0.599076))) * -0.294849)) ** 2.0 - -0.032 - log(abs(x0 * -0.397065375)))) ** 2.0))) ** 2.0) ** 2.0) ** 3.0
pagie,54,EPLEX,25,sympy,baseline,saturated,4220.313042023918,86.0,14.0,68.0,13.0,6607.0,na,na,2.0,68.0,165.6875,0.711020095242334 - exp(-1.542493575094516 * exp(4.0 * log(abs(log(abs(-0.160103007 * log(abs(-0.070444997 * x0)))) + 0.979101465343806 * exp(x1 ** 2.0 * (-0.38920068 * exp(log(abs(-0.599076 * exp(log(abs(-0.137641 * x0)))))) + exp(2.0 * log(abs(-0.599076 * exp(log(abs(-0.137641 * x0)))))) * -0.05737771564866) - 0.66 * (x1 ** 2.0 - log(abs(-0.397065375 * x0))))))))
pagie,55,EPLEX,26,original,baseline,saturated,171.2970829976257,64.0,8.0,40.0,6.0,72.0,na,na,2.0,40.0,119.0625,-2.0220093000996027 / log(abs((0.607 / exp(((0.826 / exp(0.4081991952779227 / exp((0.9116651497153382 / exp(log(abs(x0 ** 2.0)))) ** 2.0))) ** 2.0 * exp(exp(-0.5816058058270378 * exp(log(abs(x1 ** 2.0)))))) ** 3.0)) ** 2.0))
pagie,55,EPLEX,26,sympy,baseline,saturated,1481.1567919969093,61.0,7.0,30.0,5.0,1288.0,na,na,2.0,30.0,148.171875,-3.183265549511019 / (-1.5718725728207417 - exp(3.0 * exp(-0.5816058058270378 * exp(log(abs(x1 ** 2.0)))) - 2.44919517166754 * exp(-0.83113334520549 / exp(2.0 * log(abs(x0 ** 2.0))))))
pagie,56,EPLEX,27,original,baseline,saturated,287.4714159988798,31.0,8.0,22.0,4.0,554.0,na,na,2.0,22.0,122.8125,exp(-0.752906976744186 / (x1 * (0.7363866194561001 * exp(x1) - x1)) ** 2.0) - exp(-0.7035653427345221 / x0 ** 2.0) / -0.958
pagie,56,EPLEX,27,sympy,baseline,saturated,397.7497079758905,24.0,4.0,24.0,4.0,3196.0,na,na,2.0,24.0,127.75,exp(-0.752906976744186 / (x1 ** 2.0 * (x1 + exp(x1) / -1.3579823065478929) ** 2.0)) + exp(-0.703565342734522 / x0 ** 2.0) / 0.9580000000000001
pagie,57,EPLEX,28,original,baseline,saturated,393.36575000197627,73.0,7.0,51.0,6.0,616.0,na,na,2.0,51.0,126.328125,exp(exp(log(abs(exp(exp(log(abs(exp(-0.231 * (log(abs(x1)) - log(abs(x0))) ** 2.0) * exp(-0.176 - (x1 * 0.292) ** 2.0))))) * 0.24601599999999998))) * log(abs(exp(log(abs(x1))) * (exp(log(abs(1.2474699999999999 * x0))) - (-0.386 * x0) ** 2.0))))
pagie,57,EPLEX,28,sympy,baseline,saturated,1112.8988749987911,72.0,6.0,50.0,6.0,669.0,na,na,2.0,50.0,146.0,exp(log(abs((-0.148996 * x0 ** 2.0 + exp(log(abs(1.24747 * x0)))) * exp(log(abs(x1))))) * exp(log(abs(0.246016 * exp(exp(log(abs(0.838617983337074 * exp(-0.231 * ((log(abs(x0)) - log(abs(x1))) ** 2.0 + 0.3691082251082251 * x1 ** 2.0))))))))))
pagie,58,EPLEX,29,original,baseline,saturated,224.50458398088813,67.0,16.0,49.0,10.0,121.0,na,na,2.0,49.0,120.03125,2.2818807653293036 - log(abs(0.235 + (-0.08347464429136209 * exp(exp(-0.30012426714090656 - 0.658 / x1 / x1)) * log(abs(-0.15499999999999997 - exp(log(abs(log(abs(0.897 - exp(log(abs(-0.003 + -0.27654402778932236 / x1)) - 1.8076000026120045))))) - x0 ** 2.0))) ** 2.0) ** 2.0)) ** 2.0
pagie,58,EPLEX,29,sympy,baseline,saturated,224.4449169957079,59.0,11.0,47.0,10.0,100.0,na,na,2.0,47.0,120.5,2.2818807653293 - log(abs(0.235 + 0.006968016239569429 * exp(1.48145233407848 * exp(-0.658 / x1 ** 2.0)) * log(abs(-0.155 - exp(log(abs(log(abs(0.897 - 0.164047378003738 * exp(log(abs(-0.003 - 0.276544027789322 / x1))))))) - x0 ** 2.0))) ** 4.0)) ** 2.0
pagie,59,EPLEX,30,original,baseline,saturated,641.4131670026109,83.0,14.0,63.0,7.0,447.0,na,na,2.0,63.0,130.84375,exp(log(abs(log(abs(log(abs((exp(log(abs(log(abs(x0 / -1.206 * x1)) + 0.01646))) + 1.2247937436160004) / (exp(log(abs(log(abs(log(abs(log(abs(log(abs(0.05478879310344828 / (x1 / (log(abs(log(abs(0.5969099999999999 / x0)))) / x0) / exp(log(abs(log(abs(log(abs(-1.5816659195566243 * x1))))))))))))))))))) / (x1 / -0.0759 * x0)))))))))
pagie,59,EPLEX,30,sympy,baseline,saturated,254.0875000122469,65.0,7.0,65.0,7.0,296.0,na,na,2.0,65.0,120.171875,exp(log(abs(log(abs(log(abs(-13.1752305665349 * x0 * x1 * (exp(log(abs(log(abs(-0.829187396351575 * x0 * x1)) + 0.01646))) + 1.224793743616) * exp(-1.0 * log(abs(log(abs(log(abs(log(abs(log(abs(exp(log(abs(log(abs(log(abs(-1.58166591955662 * x1))))))) * (log(abs(log(abs(0.59691 / x0)))) * (0.0547887931034483 / (x0 * x1)))))))))))))))))))))
pagie,90,GOMEA,1,original,baseline,saturated,147.99254198442213,20.0,3.0,15.0,3.0,34.0,na,na,2.0,15.0,119.421875,1.950385 - exp(0.10211786394077738 - x1 * x1) - exp(0.1064747399067994 - x0 * x0)
pagie,90,GOMEA,1,sympy,baseline,saturated,2650.693625007989,19.0,3.0,19.0,3.0,15254.0,na,na,1.0,19.0,179.125,1.950385 - 1.107514 * exp(-1.0 * x1 ** 2.0) - 1.11234982803047 * exp(-1.0 * x0 ** 2.0)
pagie,91,GOMEA,2,original,baseline,saturated,146.14845800679177,20.0,5.0,17.0,4.0,42.0,na,na,2.0,17.0,118.4375,1.064938 * (1.872232937504343 - exp(-0.577 * (x0 * x0)) - exp(1.2019262341499391e-05 - x1 * x1))
pagie,91,GOMEA,2,sympy,baseline,saturated,2510.3555000096094,19.0,4.0,19.0,4.0,16254.0,na,na,1.0,19.0,176.765625,1.993812 - 1.06495079984612 * exp(-1.0 * x1 ** 2.0) - 1.064938 * exp(-0.577 * x0 ** 2.0)
pagie,92,GOMEA,3,original,baseline,saturated,185.19579200074077,21.0,6.0,15.0,3.0,34.0,na,na,2.0,15.0,120.171875,1.950381 - exp(0.10783302649611656 - x0 * x0) - exp(0.10083302649611685 - x1 * x1)
pagie,92,GOMEA,3,sympy,baseline,saturated,3846.6687919863034,19.0,3.0,19.0,3.0,15335.0,na,na,1.0,19.0,182.15625,1.950381 - 1.10609193829701 * exp(-1.0 * x1 ** 2.0) - 1.11386174445997 * exp(-1.0 * x0 ** 2.0)
pagie,93,GOMEA,4,original,baseline,saturated,170.02874999889173,20.0,3.0,15.0,3.0,34.0,na,na,2.0,15.0,119.140625,1.95039 - 1.109745 / exp(x1 * x1) - 1.1099602365777974 / exp(x0 * x0)
pagie,93,GOMEA,4,sympy,baseline,saturated,2059.000208013458,19.0,3.0,19.0,3.0,13053.0,na,na,1.0,19.0,168.96875,1.95039 - 1.109745 * exp(-1.0 * x1 ** 2.0) - 1.1099602365778 * exp(-1.0 * x0 ** 2.0)
pagie,94,GOMEA,5,original,baseline,saturated,215.92641700408421,21.0,4.0,15.0,3.0,34.0,na,na,2.0,15.0,119.0,1.950365 - exp(0.09789683153442477 - x1 * x1) - exp(0.11089683153442464 - x0 * x0)
pagie,94,GOMEA,5,sympy,baseline,saturated,2706.256500008749,19.0,3.0,19.0,3.0,15299.0,na,na,1.0,19.0,175.984375,1.950365 - 1.102849 * exp(-1.0 * x1 ** 2.0) - 1.1172796328829 * exp(-1.0 * x0 ** 2.0)
pagie,95,GOMEA,6,original,baseline,saturated,143.4575839957688,18.0,4.0,17.0,4.0,42.0,na,na,2.0,17.0,118.59375,1.060379 * (1.8622058716741845 - exp(0.0466072113417544 - x0 * x0) - exp(-0.726 * x1 * x1))
pagie,95,GOMEA,6,sympy,baseline,saturated,2159.1145000129472,19.0,4.0,19.0,4.0,15123.0,na,na,1.0,19.0,176.234375,1.974644 - 1.060379 * exp(-0.726 * x1 ** 2.0) - 1.11097010569563 * exp(-1.0 * x0 ** 2.0)
pagie,96,GOMEA,7,original,baseline,saturated,197.37337497645058,19.0,5.0,15.0,3.0,34.0,na,na,2.0,15.0,119.4375,1.9187449999999997 - exp(-0.3544418315070988 - x0 * x0) - exp(0.2705581684929029 - x1 * x1)
pagie,96,GOMEA,7,sympy,baseline,saturated,2101.400665997062,19.0,3.0,19.0,3.0,14329.0,na,na,1.0,19.0,178.5625,1.918745 - 1.31069583571551 * exp(-1.0 * x1 ** 2.0) - 0.701564925378973 * exp(-1.0 * x0 ** 2.0)
pagie,97,GOMEA,8,original,baseline,saturated,163.75137498835102,19.0,5.0,12.0,3.0,43.0,na,na,2.0,12.0,117.953125,1.94286 - 1.152683 * exp(-0.1050854516131593 * (x0 * x1) ** 2.0)
pagie,97,GOMEA,8,sympy,baseline,saturated,104.91312501835637,14.0,3.0,14.0,3.0,52.0,na,na,1.0,14.0,118.09375,1.94286 - 1.152683 * exp(-0.105085451613159 * x0 ** 2.0 * x1 ** 2.0)
pagie,98,GOMEA,9,original,baseline,saturated,165.4849160113372,21.0,4.0,17.0,3.0,43.0,na,na,2.0,17.0,118.6875,1.04321 * (1.9242913699063466 - exp(x1 * x1 * -0.48799999999999955) - exp(-1.0 * (x0 * x0)))
pagie,98,GOMEA,9,sympy,baseline,saturated,1576.8451670010109,19.0,4.0,17.0,3.0,26.0,na,na,2.0,17.0,172.453125,1.04321 * (1.9242913699063466 - exp(-0.488 * x1 ** 2.0) - exp(-1.0 * x0 ** 2.0))
pagie,99,GOMEA,10,original,baseline,saturated,151.11491701100022,19.0,5.0,12.0,3.0,43.0,na,na,2.0,12.0,119.671875,1.84491 - 1.211361 * exp(-0.2786152820155465 * (x1 * x0) ** 2.0)
pagie,99,GOMEA,10,sympy,baseline,saturated,98.28583299531601,14.0,3.0,14.0,3.0,52.0,na,na,1.0,14.0,117.875,1.84491 - 1.211361 * exp(-0.278615282015546 * x0 ** 2.0 * x1 ** 2.0)
pagie,100,GOMEA,11,original,baseline,saturated,236.3939999777358,21.0,6.0,15.0,3.0,34.0,na,na,2.0,15.0,120.078125,1.950391 - exp(0.11701187975914884 - x0 * x0) - exp(0.11801187975914827 - x1 * x1)
pagie,100,GOMEA,11,sympy,baseline,saturated,1812.583791994257,19.0,3.0,19.0,3.0,13948.0,na,na,1.0,19.0,179.421875,1.950391 - 1.12525747907577 * exp(-1.0 * x1 ** 2.0) - 1.12413278403794 * exp(-1.0 * x0 ** 2.0)
pagie,101,GOMEA,12,original,baseline,saturated,178.792999999132,20.0,4.0,12.0,3.0,43.0,na,na,2.0,12.0,119.984375,1.884443 - 1.188614 * exp(-0.18399999999999972 * (x1 * x0) ** 2.0)
pagie,101,GOMEA,12,sympy,baseline,saturated,94.22954200999811,14.0,3.0,14.0,3.0,52.0,na,na,1.0,14.0,117.703125,1.884443 - 1.188614 * exp(-0.184 * x0 ** 2.0 * x1 ** 2.0)
pagie,102,GOMEA,13,original,baseline,saturated,164.04470801353455,14.0,3.0,12.0,3.0,43.0,na,na,2.0,12.0,118.4375,1.926897 - 1.163077 * exp((x0 * x1) ** 2.0 * -0.122)
pagie,102,GOMEA,13,sympy,baseline,saturated,84.66845899238251,14.0,3.0,14.0,3.0,52.0,na,na,1.0,14.0,118.765625,1.926897 - 1.163077 * exp(-0.122 * x0 ** 2.0 * x1 ** 2.0)
pagie,103,GOMEA,14,original,baseline,saturated,136.9916659896262,19.0,5.0,17.0,4.0,36.0,na,na,2.0,17.0,118.203125,1.068007 * (1.8663772802987246 - exp(-0.7859999999999978 * (x1 * x1)) - exp(-0.722 * x0 * x0))
pagie,103,GOMEA,14,sympy,baseline,saturated,1648.1220840069,19.0,5.0,17.0,4.0,26.0,na,na,2.0,17.0,160.03125,1.068007 * (1.8663772802987246 - exp(-0.785999999999998 * x1 ** 2.0) - exp(-0.722 * x0 ** 2.0))
pagie,104,GOMEA,15,original,baseline,saturated,239.351500000339,20.0,3.0,15.0,3.0,34.0,na,na,2.0,15.0,119.109375,1.95039 - 1.1101346599610948 / exp(x0 * x0) - 1.109582 / exp(x1 * x1)
pagie,104,GOMEA,15,sympy,baseline,saturated,2447.446415986633,19.0,3.0,19.0,3.0,13918.0,na,na,1.0,19.0,172.484375,1.95039 - 1.109582 * exp(-1.0 * x1 ** 2.0) - 1.11013465996109 * exp(-1.0 * x0 ** 2.0)
