row,egglog_status,egglog_numeric_status,haskell_status,egglog_runtime_s,haskell_runtime_s,egglog_before_params,egglog_after_params,haskell_before_params,haskell_after_params,optimal_params,egglog_gap_to_optimal,haskell_gap_to_optimal,egglog_total_size,egglog_node_count,egglog_eclass_count,haskell_after_nodes,input_expr,egglog_output,haskell_output
330,saturated,ok,ok,0.024740,0.048047,9,8,9,8,9,-1,-1,214,225,67,27,(log(0.232433049182784 * theta) * (-1.90402178202857 * theta + 3.89394095669891) * (-5.43227815779879 + 8.92193230603562 * beta) / exp(-0.5006180351251 * alpha) - -11.9589773639529 * alpha) * -0.0684502163310341 + 2.6258490108837,((((((-1.459153055927468 + log(theta)) * ((theta + -2.04511366070101) * ((beta + -0.6088678967137976) * -16.98755344847621))) / exp((-0.5006180351251 * alpha))) + (11.9589773639529 * alpha)) * -0.0684502163310341) + 2.6258490108837),"(((((x[:, 1] + -0.6088678967137976) * ((np.log((0.232433049182784 * x[:, 2])) * (x[:, 2] + -2.04511366070101)) * (-16.98755344847621 / np.exp((-0.5006180351251 * x[:, 0]))))) + (x[:, 0] * 11.9589773639529)) * -6.84502163310341e-2) + 2.6258490108837)"
331,saturated,ok,ok,0.029323,0.048136,9,7,9,7,9,-2,-2,98,109,51,22,log(0.230222850371797 * theta) * (-3.00809615705386 * theta + 6.07522921504838) * (-5.48543756415448 + 10.5071007449899 * beta) / (1.39542561618577 * alpha - 7.82273974277278) * 0.550060968461704 + 0.340080904502013,((((-1.4687075244937797 + log(theta)) / ((1.39542561618577 * alpha) - 7.82273974277278)) * (((beta + -0.5220695696450898) * (theta + -2.0196260019156043)) * -17.385430146750736)) + 0.340080904502013),"(((((np.log((0.230222850371797 * x[:, 2])) * (x[:, 2] + -2.0196260019156043)) * (x[:, 1] + -0.5220695696450898)) * (-22.64998506991302 / (x[:, 0] + -5.605988346519902))) * 0.550060968461704) + 0.340080904502013)"
332,saturated,ok,ok,0.025392,0.046257,8,7,8,7,8,-1,-1,216,227,67,25,(log(0.229925934881316 * theta) * (-2.83393078328 * theta + 5.69139903640066) * (4.94484362702197 * beta) / exp(-0.443882381562285 * alpha) - -10.9749119991807 * alpha) * -0.0761418790288983 + 2.88439315913807,((((((-1.4699980441743896 + log(theta)) * (beta * ((theta + -2.0083055909408687) * -14.013344573123488))) / exp((-0.443882381562285 * alpha))) + (10.9749119991807 * alpha)) * -0.0761418790288983) + 2.88439315913807),"((((x[:, 1] * (((x[:, 2] + -2.0083055909408687) * -14.013344573123488) * (np.log((x[:, 2] * 0.229925934881316)) / np.exp((-0.443882381562285 * x[:, 0]))))) + (x[:, 0] * 10.9749119991807)) * -7.61418790288983e-2) + 2.88439315913807)"
333,saturated,ok,ok,0.021942,0.177760,7,6,7,6,7,-1,-1,100,111,51,22,0.781490429820858 * beta * (sqr(3.94439256442228 - 1.22467394775698 * theta) - 0.50164397523166 * alpha) * exp(0.346049819854841 * alpha) * 0.355293406661288 + -0.453736459014532,((exp((0.346049819854841 * alpha)) * ((beta * (((3.94439256442228 + (-1.22467394775698 * theta)) ** 2.0) + (-0.50164397523166 * alpha))) * 0.2776583970842469)) + -0.453736459014532),"(((x[:, 1] * (((3.94439256442228 - (1.22467394775698 * x[:, 2])) ** 2.0 - (0.50164397523166 * x[:, 0])) * np.exp((x[:, 0] * 0.346049819854841)))) * 0.2776583970842469) + -0.453736459014532)"
334,saturated,ok,ok,0.024055,0.186452,7,5,7,5,7,-2,-2,94,104,46,19,(sqr(8.53708526032658 - 2.65349277668377 * theta) - 2.5270837367632 * alpha) * -8.03982443398805 * beta * 5.75286742363683 * alpha * -0.00126017956668387 + -0.13387724439246,(((((8.53708526032658 + (-2.65349277668377 * theta)) ** 2.0) + (-2.5270837367632 * alpha)) * (alpha * (beta * 0.05828588086451938))) + -0.13387724439246),"(((x[:, 0] * (((8.53708526032658 - (2.65349277668377 * x[:, 2])) ** 2.0 - (x[:, 0] * 2.5270837367632)) * x[:, 1])) * 5.828588086451938e-2) + -0.13387724439246)"
335,saturated,ok,ok,0.020430,0.146737,6,6,6,6,6,0,0,62,73,44,20,(sqr(8.18601943947815 - 2.57782387874008 * theta) - 3.2862632909766 * alpha) * exp(0.33621333155714 * beta) * 0.147595041677862 + 0.247753528405504,((((((8.18601943947815 + (-2.57782387874008 * theta)) ** 2.0) + (-3.2862632909766 * alpha)) * exp((0.33621333155714 * beta))) * 0.147595041677862) + 0.247753528405504),"(((((8.18601943947815 - (2.57782387874008 * x[:, 2])) ** 2.0 - (3.2862632909766 * x[:, 0])) * np.exp((0.33621333155714 * x[:, 1]))) * 0.147595041677862) + 0.247753528405504)"
336,saturated,ok,ok,0.020199,0.004950,6,5,6,5,6,-1,-1,56,66,39,17,0.217820194306829 * beta * (sqr(-2.09715893653422 * theta + 6.67565131225895) - 2.17891030402036 * alpha) * 1.00791600821762 + 0.195605895601926,((((((-2.09715893653422 * theta) + 6.67565131225895) ** 2.0) + (-2.17891030402036 * alpha)) * (beta * 0.21954446075492542)) + 0.195605895601926),"(((x[:, 1] * (((-2.09715893653422 * x[:, 2]) + 6.67565131225895) ** 2.0 - (2.17891030402036 * x[:, 0]))) * 0.21954446075492542) + 0.195605895601926)"
337,saturated,ok,ok,0.011048,0.001896,5,5,5,5,5,0,0,50,59,37,19,sqr(cube(0.509658669918562 * theta) + -0.62595515148999 * alpha + -4.28258998006524 * theta) * -0.122425384041623 + 11.531470498807,(((((((0.509658669918562 * theta) ** 3.0) + (-0.62595515148999 * alpha)) + (-4.28258998006524 * theta)) ** 2.0) * -0.122425384041623) + 11.531470498807),"(((((0.509658669918562 * x[:, 2]) ** 3.0 + (-0.62595515148999 * x[:, 0])) + (x[:, 2] * -4.28258998006524)) ** 2.0 * -0.122425384041623) + 11.531470498807)"
338,saturated,ok,ok,0.019943,0.193962,5,5,5,5,5,0,0,44,53,34,15,(sqr(4.87593385920019 - 1.53901816478819 * theta) - 1.24594531311694 * alpha) * 1.16088429201239 + 0.516645533813956,(((((4.87593385920019 + (-1.53901816478819 * theta)) ** 2.0) + (-1.24594531311694 * alpha)) * 1.16088429201239) + 0.516645533813956),"((((4.87593385920019 - (1.53901816478819 * x[:, 2])) ** 2.0 - (1.24594531311694 * x[:, 0])) * 1.16088429201239) + 0.516645533813956)"
339,saturated,ok,ok,0.010304,0.000806,4,4,4,4,4,0,0,32,39,27,14,sqr(exp(0.0295892988603747 * beta) + -0.344571241176052 * theta) * 26.4407699491125 + -4.39991406556112,((((exp((0.0295892988603747 * beta)) + (-0.344571241176052 * theta)) ** 2.0) * 26.4407699491125) + -4.39991406556112),"(((np.exp((2.95892988603747e-2 * x[:, 1])) + (-0.344571241176052 * x[:, 2])) ** 2.0 * 26.4407699491125) + -4.39991406556112)"
340,saturated,ok,ok,0.023321,0.138089,4,4,4,4,4,0,0,35,42,27,11,sqr(5.29582262630046 - 1.6636924674596 * theta) * 1.12689792058129 + -4.31913325349132,((((5.29582262630046 + (-1.6636924674596 * theta)) ** 2.0) * 1.12689792058129) + -4.31913325349132),"(((5.29582262630046 - (1.6636924674596 * x[:, 2])) ** 2.0 * 1.12689792058129) + -4.31913325349132)"
341,saturated,ok,ok,0.010932,0.001104,3,3,3,3,3,0,0,30,36,24,10,sqr(log(0.359939085903716 * theta)) * 18.1786962674144 + -3.58370631151923,(((log((0.359939085903716 * theta)) ** 2.0) * 18.1786962674144) + -3.58370631151923),"((np.log((0.359939085903716 * x[:, 2])) ** 2.0 * 18.1786962674144) + -3.58370631151923)"
342,saturated,ok,ok,0.009781,0.001008,3,3,3,3,3,0,0,19,23,16,8,exp(-0.198841675009139 * alpha) * 21.6722946398146 + -12.4630325409549,((exp((-0.198841675009139 * alpha)) * 21.6722946398146) + -12.4630325409549),"((np.exp((-0.198841675009139 * x[:, 0])) * 21.6722946398146) + -12.4630325409549)"
343,saturated,ok,ok,0.019829,0.002283,3,2,3,2,3,-1,-1,21,25,15,5,-1.62991414093261 * alpha * 1.49090456684235 + 7.00960957764328,((alpha * -2.4300464362773537) + 7.00960957764328),"((x[:, 0] * -2.4300464362773537) + 7.00960957764328)"
344,saturated,ok,ok,0.031585,0.522629,20,20,20,20,20,0,0,259,291,153,69,((exp(0.201852362546406 * theta) - sqr(1.5067939606432 * theta + -4.65441212676619)) * 5.86126612143707 * alpha / (-0.654746266858477 * alpha + 16.7127708459599 - 2.65746152463041 * beta) + (0.294067786737246 * alpha + exp(-0.393178436838552 * theta)) * 1.85651903895798 * beta - (-8.22543449849229 * alpha + 3.37467640710014 - -2.90811220901101 * beta) * (6.09687046555633 - 1.21533562452572 * beta) / (3.16039232654408 * alpha + 13.8212280225145 - 4.6319403847542 * beta)) * -0.486853604375517 + 3.14376788297294,(((((((exp((0.201852362546406 * theta)) - (((1.5067939606432 * theta) + -4.65441212676619) ** 2.0)) * 5.86126612143707) * (alpha / (((-0.654746266858477 * alpha) + 16.7127708459599) + (-2.65746152463041 * beta)))) + ((((0.294067786737246 * alpha) + exp((-0.393178436838552 * theta))) * 1.85651903895798) * beta)) - ((((-8.22543449849229 * alpha) + 3.37467640710014) + (2.90811220901101 * beta)) * ((6.09687046555633 + (-1.21533562452572 * beta)) / (((3.16039232654408 * alpha) + 13.8212280225145) + (-4.6319403847542 * beta))))) * -0.486853604375517) + 3.14376788297294),"((((((((np.exp((0.201852362546406 * x[:, 2])) - ((x[:, 2] * 1.5067939606432) + -4.65441212676619) ** 2.0) * 5.86126612143707) * x[:, 0]) / (((x[:, 0] * -0.654746266858477) + 16.7127708459599) - (2.65746152463041 * x[:, 1]))) + (x[:, 1] * (((x[:, 0] * 0.294067786737246) + np.exp((x[:, 2] * -0.393178436838552))) * 1.85651903895798))) - (((((x[:, 0] * -8.22543449849229) + 3.37467640710014) - (x[:, 1] * -2.90811220901101)) * (6.09687046555633 - (x[:, 1] * 1.21533562452572))) / (((x[:, 0] * 3.16039232654408) + 13.8212280225145) - (x[:, 1] * 4.6319403847542)))) * -0.486853604375517) + 3.14376788297294)"
345,saturated,ok,ok,0.024444,0.526971,19,19,19,18,19,0,-1,200,230,131,58,((exp(1.10683962555419 * theta) - sqr(7.39551356982411 * theta + -20.6582266200935)) * 1.17868853279337 * theta / (-1.5614567987355 * alpha + 17.5474559516439 - 1.91912759157309 * beta) + (-2.13155247957368 * theta + -13.1559294033364) - (-4.23734210008194 * alpha + 12.6794813046312 - 0.981536284901057 * beta) * (8.81319170153316 * alpha - 9.30359153820232) / (5.89513213021857 * alpha + 9.07127124097987 - 4.42298287738471 * beta)) * -0.259440521777405 + -4.8073970845649,((((-13.1559294033364 + (theta * (-2.13155247957368 + ((exp((1.10683962555419 * theta)) - (((7.39551356982411 * theta) + -20.6582266200935) ** 2.0)) * (1.17868853279337 / (((-1.5614567987355 * alpha) + 17.5474559516439) + (-1.91912759157309 * beta))))))) - ((((-4.23734210008194 * alpha) + 12.6794813046312) + (-0.981536284901057 * beta)) * (((8.81319170153316 * alpha) - 9.30359153820232) / (((5.89513213021857 * alpha) + 9.07127124097987) + (-4.42298287738471 * beta))))) * -0.259440521777405) + -4.8073970845649),"(-0.259440521777405 * ((x[:, 2] * (-2.13155247957368 + (((np.exp((x[:, 2] * 1.10683962555419)) - ((x[:, 2] * 7.39551356982411) + -20.6582266200935) ** 2.0) * 1.17868853279337) / (((-1.5614567987355 * x[:, 0]) + 17.5474559516439) - (1.91912759157309 * x[:, 1]))))) - ((((((x[:, 0] * -4.23734210008194) + 12.6794813046312) - (x[:, 1] * 0.981536284901057)) * ((x[:, 0] * 8.81319170153316) - 9.30359153820232)) / (((x[:, 0] * 5.89513213021857) + 9.07127124097987) - (x[:, 1] * 4.42298287738471))) + -5.373932669210442)))"
346,saturated,ok,ok,0.024298,0.562837,18,18,18,18,18,0,0,206,235,131,61,((exp(1.03760156825384 * theta) - sqr(6.24090326189153 * theta + -17.2011874884023)) * 2.61202149477716 * theta / (-1.53946743559189 * alpha + 17.309991329159 - 1.93649131677026 * beta) + exp(-0.284572680735022 * alpha) - (-6.53631030034638 * alpha + 7.97565564482167 - -1.18971769212173 * beta) * (6.95786796988603 * alpha - 7.03759555282893) / (4.66470915555643 * alpha + 12.4525175497845 - 4.84812195351593 * beta)) * -0.143257310055998 + 0.910962206655623,(((((((exp((1.03760156825384 * theta)) - (((6.24090326189153 * theta) + -17.2011874884023) ** 2.0)) * 2.61202149477716) * (theta / (((-1.53946743559189 * alpha) + 17.309991329159) + (-1.93649131677026 * beta)))) + exp((-0.284572680735022 * alpha))) - ((((-6.53631030034638 * alpha) + 7.97565564482167) + (1.18971769212173 * beta)) * (((6.95786796988603 * alpha) - 7.03759555282893) / (((4.66470915555643 * alpha) + 12.4525175497845) + (-4.84812195351593 * beta))))) * -0.143257310055998) + 0.910962206655623),"((((((x[:, 2] * ((np.exp((x[:, 2] * 1.03760156825384)) - ((x[:, 2] * 6.24090326189153) + -17.2011874884023) ** 2.0) * 2.61202149477716)) / (((-1.53946743559189 * x[:, 0]) + 17.309991329159) - (1.93649131677026 * x[:, 1]))) + np.exp((x[:, 0] * -0.284572680735022))) - (((((x[:, 0] * -6.53631030034638) + 7.97565564482167) - (x[:, 1] * -1.18971769212173)) * ((x[:, 0] * 6.95786796988603) - 7.03759555282893)) / (((x[:, 0] * 4.66470915555643) + 12.4525175497845) - (x[:, 1] * 4.84812195351593)))) * -0.143257310055998) + 0.910962206655623)"
347,saturated,ok,ok,0.024122,0.475928,15,15,15,15,15,0,0,178,203,113,51,((exp(0.95933907727269 * theta) - sqr(4.90589025587764 * theta + -13.1276308855449)) * 3.17032391052817 * theta / (-1.37611416402218 * alpha + 17.0274625385803 - 1.98491236481676 * beta) + exp(0.517607556176818 * alpha) - (5.51458317831974 - 1.395862125271 * beta) / (3.23520947542483 * alpha + 12.9972674980903 - 4.4991940623276 * beta)) * -0.210280903029887 + 1.29102045909268,(((((((exp((0.95933907727269 * theta)) - (((4.90589025587764 * theta) + -13.1276308855449) ** 2.0)) * 3.17032391052817) * (theta / (((-1.37611416402218 * alpha) + 17.0274625385803) + (-1.98491236481676 * beta)))) + exp((0.517607556176818 * alpha))) - ((5.51458317831974 + (-1.395862125271 * beta)) / (((3.23520947542483 * alpha) + 12.9972674980903) + (-4.4991940623276 * beta)))) * -0.210280903029887) + 1.29102045909268),"((((((x[:, 2] * ((np.exp((x[:, 2] * 0.95933907727269)) - ((x[:, 2] * 4.90589025587764) + -13.1276308855449) ** 2.0) * 3.17032391052817)) / (((-1.37611416402218 * x[:, 0]) + 17.0274625385803) - (1.98491236481676 * x[:, 1]))) + np.exp((x[:, 0] * 0.517607556176818))) - ((5.51458317831974 - (x[:, 1] * 1.395862125271)) / ((x[:, 0] * 3.23520947542483) + (12.9972674980903 + (x[:, 1] * -4.4991940623276))))) * -0.210280903029887) + 1.29102045909268)"
348,saturated,ok,ok,0.023377,0.373365,11,10,11,10,11,-1,-1,110,127,74,36,(-9.77751867662044 * alpha - sqr(2.98497543931442 * theta + -9.46884535622627) / (0.123850552413488 * alpha - exp(-0.040428029228149 * beta))) * 9.39440287779164 * beta / (-1.31950065322083 * alpha + 12.9589683309305 - 0.264155447854786 * beta) * 0.0564449324524856 + 1.30584202554981,((((-9.77751867662044 * alpha) - ((((2.98497543931442 * theta) + -9.46884535622627) ** 2.0) / ((0.123850552413488 * alpha) - exp((-0.040428029228149 * beta))))) * ((beta / (((-1.31950065322083 * alpha) + 12.9589683309305) + (-0.264155447854786 * beta))) * 0.5302664358683854)) + 1.30584202554981),"(((x[:, 1] / ((x[:, 0] * -1.31950065322083) + (12.9589683309305 + (x[:, 1] * -0.264155447854786)))) * (((-9.77751867662044 * x[:, 0]) - (((2.98497543931442 * x[:, 2]) + -9.46884535622627) ** 2.0 / ((x[:, 0] * 0.123850552413488) - np.exp((-4.0428029228149e-2 * x[:, 1]))))) * 0.5302664358683854)) + 1.30584202554981)"
349,saturated,ok,ok,0.022948,0.387684,11,10,11,10,11,-1,-1,107,124,72,33,(1.04845623840001 * alpha - sqr(4.83914361595278 * theta + -15.3832660659221) / (-2.39771467825203 * alpha - -17.4080504422588)) * 9.47921868936722 * beta / (-1.23482580307928 * alpha + 12.8718873306798 - 0.583724874499711 * beta) * -0.394905640822217 + 0.45853635361053,(((((1.04845623840001 * alpha) - ((((4.83914361595278 * theta) + -15.3832660659221) ** 2.0) / ((-2.39771467825203 * alpha) - -17.4080504422588))) * (beta / (((-1.23482580307928 * alpha) + 12.8718873306798) + (-0.583724874499711 * beta)))) * -3.7433969310184985) + 0.45853635361053),"((((1.04845623840001 * x[:, 0]) + (0.41706380207382093 * (((4.83914361595278 * x[:, 2]) + -15.3832660659221) ** 2.0 / (x[:, 0] + -7.260267704141316)))) * ((x[:, 1] / ((x[:, 0] * -1.23482580307928) + (12.8718873306798 + (x[:, 1] * -0.583724874499711)))) * -3.7433969310184985)) + 0.45853635361053)"
350,saturated,ok,ok,0.022957,0.381856,10,10,10,10,10,0,0,110,127,73,34,((sqr(4.35657133498538 * theta + -13.0662990246731) - 7.39318176394755 * theta) * 0.336295476686209 * beta / (-2.40706599414033 * alpha + 16.1484326505954 - 0.561488021744462 * beta) - exp(0.262274240215757 * alpha)) * 1.25466064588269 + 2.88282121692881,(((((((((4.35657133498538 * theta) + -13.0662990246731) ** 2.0) + (-7.39318176394755 * theta)) * 0.336295476686209) * (beta / (((-2.40706599414033 * alpha) + 16.1484326505954) + (-0.561488021744462 * beta)))) - exp((0.262274240215757 * alpha))) * 1.25466064588269) + 2.88282121692881),"(((((((((4.35657133498538 * x[:, 2]) + -13.0662990246731) ** 2.0 - (x[:, 2] * 7.39318176394755)) * 0.336295476686209) * x[:, 1]) / (((-2.40706599414033 * x[:, 0]) + 16.1484326505954) - (x[:, 1] * 0.561488021744462))) - np.exp((x[:, 0] * 0.262274240215757))) * 1.25466064588269) + 2.88282121692881)"
351,saturated,ok,ok,0.023152,0.406920,10,9,10,9,10,-1,-1,113,129,70,31,(sqr(1.75469306910027 * theta + -5.39948777789241) - 0.358494157365371 * alpha - 0.787252664731742 * theta) * 8.62658040850852 * beta / (-1.85484915752851 * alpha + 12.2785354309175 - 0.347778986667459 * beta) * 0.244135330137218 + -0.0540563951766294,(((beta / (((-1.85484915752851 * alpha) + 12.2785354309175) + (-0.347778986667459 * beta))) * ((((((1.75469306910027 * theta) + -5.39948777789241) ** 2.0) + (-0.358494157365371 * alpha)) + (-0.787252664731742 * theta)) * 2.1060530559864845)) + -0.0540563951766294),"(((((((1.75469306910027 * x[:, 2]) + -5.39948777789241) ** 2.0 - (0.358494157365371 * x[:, 0])) - (x[:, 2] * 0.787252664731742)) * (x[:, 1] / (((x[:, 0] * -1.85484915752851) + 12.2785354309175) - (x[:, 1] * 0.347778986667459)))) * 2.1060530559864845) + -5.40563951766294e-2)"
352,saturated,ok,ok,0.022371,0.320732,9,8,9,8,9,-1,-1,91,105,60,28,(sqr(4.51518241019448 * theta + -14.4718643223723) - (2.37693359037228 * alpha - -16.3692864164835)) * 9.48580508844358 * beta / (-0.150486456369012 * alpha + exp(-0.0311589870978529 * beta)) * 0.00271891073728303 + -0.0532593197680473,(((beta / ((-0.150486456369012 * alpha) + exp((-0.0311589870978529 * beta)))) * ((((((4.51518241019448 * theta) + -14.4718643223723) ** 2.0) + (-2.37693359037228 * alpha)) + -16.3692864164835) * 0.02579105730674325)) + -0.0532593197680473),"((((((4.51518241019448 * x[:, 2]) + -14.4718643223723) ** 2.0 - ((2.37693359037228 * x[:, 0]) - -16.3692864164835)) * (x[:, 1] / ((x[:, 0] * -0.150486456369012) + np.exp((x[:, 1] * -3.11589870978529e-2))))) * 2.579105730674325e-2) + -5.32593197680473e-2)"
353,saturated,ok,ok,0.022188,0.025141,9,8,9,7,9,-1,-2,86,100,59,25,(0.182762406556398 * beta - (sqr(1.4097496124811 * theta + -4.53681289439637) + -0.407103359450905 * alpha)) * 9.44061072786012 * beta / (-2.84615469232397 * alpha - -16.8159763711086) * -0.511642965993203 + -0.795111008998461,(((((0.182762406556398 * beta) - ((((1.4097496124811 * theta) + -4.53681289439637) ** 2.0) + (-0.407103359450905 * alpha))) * (beta / ((-2.84615469232397 * alpha) - -16.8159763711086))) * -4.830222073589603) + -0.795111008998461),"(((((0.182762406556398 * x[:, 1]) - (((1.4097496124811 * x[:, 2]) + -4.53681289439637) ** 2.0 + (-0.407103359450905 * x[:, 0]))) * (x[:, 1] / (x[:, 0] + -5.908314265721747))) * 1.6971045483285319) + -0.795111008998461)"
354,saturated,ok,ok,0.020643,0.012669,8,7,8,7,8,-1,-1,65,77,48,23,(1.41429548498227 * alpha - sqr(4.8392090681003 * theta + -15.3592797744402) / (-2.66612172025246 * alpha - -17.4001761876407)) * 9.50586926169098 * beta * -0.051073361344634 + 1.18133154702591,((((1.41429548498227 * alpha) - ((((4.8392090681003 * theta) + -15.3592797744402) ** 2.0) / ((-2.66612172025246 * alpha) - -17.4001761876407))) * (beta * -0.48549669569719267)) + 1.18133154702591),"(((((1.41429548498227 * x[:, 0]) - (((4.8392090681003 * x[:, 2]) + -15.3592797744402) ** 2.0 / ((x[:, 0] * -2.66612172025246) - -17.4001761876407))) * x[:, 1]) * -0.48549669569719267) + 1.18133154702591)"
355,saturated,ok,ok,0.021416,0.010203,7,6,7,6,7,-1,-1,63,74,45,22,(sqr(1.27150893983814 * theta + -3.76689684747056) - 0.783899684742634 * theta) * 6.66938974623287 * beta / exp(-0.419585555961007 * alpha) * 0.0332437327488291 + 1.22246195617226,(((beta / exp((-0.419585555961007 * alpha))) * (((((1.27150893983814 * theta) + -3.76689684747056) ** 2.0) + (-0.783899684742634 * theta)) * 0.22171541032154665)) + 1.22246195617226),"((((((1.27150893983814 * x[:, 2]) + -3.76689684747056) ** 2.0 - (x[:, 2] * 0.783899684742634)) * (x[:, 1] / np.exp((-0.419585555961007 * x[:, 0])))) * 0.22171541032154665) + 1.22246195617226)"
356,saturated,ok,ok,0.021583,0.029538,7,6,7,5,7,-1,-2,59,69,41,18,(exp(0.325305489135788 * theta) - 0.952495527139729 * theta) * 9.98136898108449 * beta / (0.77653816751907 * alpha + -4.47855100937235) * -1.63329315636589 + 0.974725947710204,((((exp((0.325305489135788 * theta)) + (-0.952495527139729 * theta)) * (beta / ((0.77653816751907 * alpha) + -4.47855100937235))) * -16.30250164796807) + 0.974725947710204),"(((x[:, 1] / (x[:, 0] + -5.767328892127337)) * ((np.exp((0.325305489135788 * x[:, 2])) - (x[:, 2] * 0.952495527139729)) * -20.993818887295994)) + 0.974725947710204)"
