dataset,raw_index,algorithm_raw,algorithm,algo_row,is_paper_row,drop_reason,n_params,n_rank,mode,original_expr,sympy_expr,orig_status,orig_runtime_ms,orig_nodes,orig_params,simpl_nodes,simpl_params,orig_total_size,orig_egraph_nodes,orig_eclass_count,orig_passes,orig_extracted_cost,orig_rendered,sympy_status,sympy_runtime_ms,orig_nodes_sympy,orig_params_sympy,simpl_nodes_sympy,simpl_params_sympy,sympy_total_size,sympy_egraph_nodes,sympy_eclass_count,sympy_passes,sympy_extracted_cost,sympy_rendered
kotanchek,201,SRjl,SRjl,22,1,kept,8.0,5.0,egglog-height-guard,((((((((x0 * x0) - -0.4184240074286722) * 1.3494588771755316) * x0) - -0.332202367119374) * ((x1 + x1) + ((((((((exp(x1) + x0) + x0) - exp(x0)) + 0.028361584423514188) - x0) * (-0.10210136673593478 * 1.0369436744891594)) / 0.8313615517472167) - -0.3066975504454587))) * 0.21929540418100335) / exp(x0 * x0)),(((x1) + (x1)) + (((((((x0) + ((x0) + (exp(x1)))) - (exp(x0))) + (2.8361584423514188e-2)) - (x0)) * (-0.12734936583369594)) + (0.3066975504454587))) * ((((x0) * (((x0) * (x0)) + (0.4184240074286722))) + (0.2461745020453577)) * ((0.29593012989585116) / (exp((x0) * (x0))))),saturated,217.811916,44,9,40,7,95,136,81,2,87,((((((((x0 * x0) - -0.4184240074286722) * 1.3494588771755316) * x0) - -0.332202367119374) * ((x1 + x1) + (((((((exp(x1) + x0) + x0) - exp(x0)) + 0.028361584423514188) - x0) * -0.12734936583369594) - -0.3066975504454587))) * 0.21929540418100335) / exp((x0 * x0))),saturated,196.364916,38,6,38,6,116,159,85,1,80,(((x1 + x1) + ((((((x0 + (x0 + exp(x1))) - exp(x0)) + 0.028361584423514188) - x0) * -0.12734936583369594) + 0.3066975504454587)) * (((x0 * ((x0 * x0) + 0.4184240074286722)) + 0.2461745020453577) * (0.29593012989585116 / exp((x0 * x0)))))
kotanchek,202,SRjl,SRjl,23,1,kept,11.0,7.0,egglog-baseline,(((((((1.105713298711151 - x1) + 3.0100099019404682) * ((((x1 + ((x0 + (x0 * -0.6854124096751144)) * 0.9920893091076243)) * ((x0 * 1.1655136057850133) + 0.41881611799109447)) * 0.944500237323902) * x1)) + x0) + exp(x0)) * 0.14315118818945466) / ((exp((x0 * x0) * 0.6021125702327208) / 0.5490908669833041) - -0.896001896740603)),(((((1.105713298711151) - (x1)) + (3.0100099019404682)) * ((x1) * ((1.1008278772681819) * (((x1) + (((x0) + ((x0) * (-0.6854124096751144))) * (0.9920893091076243))) * ((x0) + (0.3593403937219656)))))) + ((x0) + (exp(x0)))) * ((0.14315118818945466) / (((exp(((x0) * (x0)) * (0.6021125702327208))) / (0.5490908669833041)) + (0.896001896740603))),saturated,186.747541,43,11,41,10,260,272,83,2,101,((((((((1.105713298711151 - x1) + 3.0100099019404682) * x1) * ((1.1008278772681819 * (x0 + 0.3593403937219656)) * (x1 + ((x0 + (x0 * -0.6854124096751144)) * 0.9920893091076243)))) + x0) + exp(x0)) * 0.14315118818945466) / ((exp(((x0 * x0) * 0.6021125702327208)) / 0.5490908669833041) - -0.896001896740603)),saturated,189.138208,41,10,41,10,261,273,83,1,101,(((((1.105713298711151 - x1) + 3.0100099019404682) * (x1 * (1.1008278772681819 * ((x1 + ((x0 + (x0 * -0.6854124096751144)) * 0.9920893091076243)) * (x0 + 0.3593403937219656))))) + (x0 + exp(x0))) * (0.14315118818945466 / ((exp(((x0 * x0) * 0.6021125702327208)) / 0.5490908669833041) + 0.896001896740603)))
kotanchek,202,SRjl,SRjl,23,1,kept,11.0,7.0,egglog-height-guard,(((((((1.105713298711151 - x1) + 3.0100099019404682) * ((((x1 + ((x0 + (x0 * -0.6854124096751144)) * 0.9920893091076243)) * ((x0 * 1.1655136057850133) + 0.41881611799109447)) * 0.944500237323902) * x1)) + x0) + exp(x0)) * 0.14315118818945466) / ((exp((x0 * x0) * 0.6021125702327208) / 0.5490908669833041) - -0.896001896740603)),(((((1.105713298711151) - (x1)) + (3.0100099019404682)) * ((x1) * ((1.1008278772681819) * (((x1) + (((x0) + ((x0) * (-0.6854124096751144))) * (0.9920893091076243))) * ((x0) + (0.3593403937219656)))))) + ((x0) + (exp(x0)))) * ((0.14315118818945466) / (((exp(((x0) * (x0)) * (0.6021125702327208))) / (0.5490908669833041)) + (0.896001896740603))),saturated,241.264708,43,11,41,10,300,368,135,2,101,((((((((1.105713298711151 - x1) + 3.0100099019404682) * ((1.1008278772681819 * (x0 + 0.3593403937219656)) * (x1 + ((x0 + (x0 * -0.6854124096751144)) * 0.9920893091076243)))) * x1) + x0) + exp(x0)) * 0.14315118818945466) / ((exp(((x0 * x0) * 0.6021125702327208)) / 0.5490908669833041) - -0.896001896740603)),saturated,203.972208,41,10,41,10,301,369,135,1,101,(((((1.105713298711151 - x1) + 3.0100099019404682) * (x1 * (1.1008278772681819 * ((x1 + ((x0 + (x0 * -0.6854124096751144)) * 0.9920893091076243)) * (x0 + 0.3593403937219656))))) + (x0 + exp(x0))) * (0.14315118818945466 / ((exp(((x0 * x0) * 0.6021125702327208)) / 0.5490908669833041) + 0.896001896740603)))
kotanchek,203,SRjl,SRjl,24,1,kept,9.0,7.0,egglog-baseline,(((((((((x0 + -0.14626012317910758) * 3.3628776435387486) + -0.050504132883325455) + (((x1 - x0) + (((exp(x1) - -0.6810625779422583) - x1) * -0.09649135468467125)) * (x0 * 1.1635766746115828))) + x1) / (exp(x0 * x0) + ((exp(x1) + 3.3628776435387486) - x1))) * x1) / 1.3641929467844127) + 0.02765235981387666),((((3.3628776435387486) * ((x0) + (-0.16127825295863182))) + ((x1) + ((((x1) - (x0)) + ((((exp(x1)) + (0.6810625779422583)) - (x1)) * (-9.649135468467125e-2))) * ((x0) * (1.1635766746115828))))) * (((x1) / ((exp((x0) * (x0))) + (((3.3628776435387486) + (exp(x1))) - (x1)))) / (1.3641929467844127))) + (2.765235981387666e-2),saturated,195.285916,44,9,44,9,146,156,70,1,101,(((((((((x0 + -0.14626012317910758) * 3.3628776435387486) + -0.050504132883325455) + (((x1 - x0) + (((exp(x1) - -0.6810625779422583) - x1) * -0.09649135468467125)) * (x0 * 1.1635766746115828))) + x1) / (exp((x0 * x0)) + ((exp(x1) + 3.3628776435387486) - x1))) * x1) / 1.3641929467844127) + 0.02765235981387666),saturated,170.442458,42,8,42,8,106,115,60,1,94,((((3.3628776435387486 * (x0 + -0.16127825295863182)) + (x1 + (((x1 - x0) + (((exp(x1) + 0.6810625779422583) - x1) * -0.09649135468467125)) * (x0 * 1.1635766746115828)))) * ((x1 / (exp((x0 * x0)) + ((3.3628776435387486 + exp(x1)) - x1))) / 1.3641929467844127)) + 0.02765235981387666)
kotanchek,203,SRjl,SRjl,24,1,kept,9.0,7.0,egglog-height-guard,(((((((((x0 + -0.14626012317910758) * 3.3628776435387486) + -0.050504132883325455) + (((x1 - x0) + (((exp(x1) - -0.6810625779422583) - x1) * -0.09649135468467125)) * (x0 * 1.1635766746115828))) + x1) / (exp(x0 * x0) + ((exp(x1) + 3.3628776435387486) - x1))) * x1) / 1.3641929467844127) + 0.02765235981387666),((((3.3628776435387486) * ((x0) + (-0.16127825295863182))) + ((x1) + ((((x1) - (x0)) + ((((exp(x1)) + (0.6810625779422583)) - (x1)) * (-9.649135468467125e-2))) * ((x0) * (1.1635766746115828))))) * (((x1) / ((exp((x0) * (x0))) + (((3.3628776435387486) + (exp(x1))) - (x1)))) / (1.3641929467844127))) + (2.765235981387666e-2),saturated,190.272625,44,9,44,9,145,197,103,1,101,(((((((((x0 + -0.14626012317910758) * 3.3628776435387486) + -0.050504132883325455) + (((x1 - x0) + (((exp(x1) - -0.6810625779422583) - x1) * -0.09649135468467125)) * (x0 * 1.1635766746115828))) + x1) / (exp((x0 * x0)) + ((exp(x1) + 3.3628776435387486) - x1))) * x1) / 1.3641929467844127) + 0.02765235981387666),saturated,191.961959,42,8,42,8,107,150,85,1,94,((((3.3628776435387486 * (x0 + -0.16127825295863182)) + (x1 + (((x1 - x0) + (((exp(x1) + 0.6810625779422583) - x1) * -0.09649135468467125)) * (x0 * 1.1635766746115828)))) * ((x1 / (exp((x0 * x0)) + ((3.3628776435387486 + exp(x1)) - x1))) / 1.3641929467844127)) + 0.02765235981387666)
kotanchek,204,SRjl,SRjl,25,1,kept,6.0,4.0,egglog-baseline,(((0.39857416499545906 / exp((x0 / 0.9061053191483835) * (x0 / 2.1124692156696177))) * (((((0.09167619346933147 - ((x1 * exp(x0)) + (x0 * x0))) - (x1 * (x0 - -0.21837017173690837))) / (((x1 * (x1 + x0)) - exp(x1)) - exp(x0))) * x1) + x0)) * 0.5611252244261848),(0.2236500177835562) * (((x0) + ((x1) * ((((9.167619346933147e-2) - (((x1) * (exp(x0))) + ((x0) * (x0)))) - ((x1) * ((x0) + (0.21837017173690837)))) / ((((x1) * ((x0) + (x1))) - (exp(x1))) - (exp(x0)))))) / (exp(((x0) / (0.9061053191483835)) * ((x0) / (2.1124692156696177))))),saturated,241.553709,45,6,43,5,82,89,52,2,83,((0.2236500177835562 * (((((0.09167619346933147 - ((x1 * exp(x0)) + (x0 * x0))) - (x1 * (x0 + 0.21837017173690837))) / (((x1 * (x1 + x0)) - exp(x1)) - exp(x0))) * x1) + x0)) / exp((((x0 * x0) / 0.9061053191483835) / 2.1124692156696177))),saturated,179.862209,43,5,43,5,82,89,52,2,83,((x0 + (((0.09167619346933147 - ((x1 * exp(x0)) + (x0 * x0))) - (x1 * (x0 + 0.21837017173690837))) * (x1 / (((x1 * (x0 + x1)) - exp(x1)) - exp(x0))))) * (0.2236500177835562 / exp(((x0 / 0.9061053191483835) * (x0 / 2.1124692156696177)))))
kotanchek,204,SRjl,SRjl,25,1,kept,6.0,4.0,egglog-height-guard,(((0.39857416499545906 / exp((x0 / 0.9061053191483835) * (x0 / 2.1124692156696177))) * (((((0.09167619346933147 - ((x1 * exp(x0)) + (x0 * x0))) - (x1 * (x0 - -0.21837017173690837))) / (((x1 * (x1 + x0)) - exp(x1)) - exp(x0))) * x1) + x0)) * 0.5611252244261848),(0.2236500177835562) * (((x0) + ((x1) * ((((9.167619346933147e-2) - (((x1) * (exp(x0))) + ((x0) * (x0)))) - ((x1) * ((x0) + (0.21837017173690837)))) / ((((x1) * ((x0) + (x1))) - (exp(x1))) - (exp(x0)))))) / (exp(((x0) / (0.9061053191483835)) * ((x0) / (2.1124692156696177))))),saturated,217.355750,45,6,45,6,118,165,93,2,90,(((0.39857416499545906 / exp(((x0 / 0.9061053191483835) * (x0 / 2.1124692156696177)))) * (((((0.09167619346933147 - ((x1 * exp(x0)) + (x0 * x0))) - (x1 * (x0 + 0.21837017173690837))) / (((x1 * (x1 + x0)) - exp(x1)) - exp(x0))) * x1) + x0)) * 0.5611252244261848),saturated,222.006125,43,5,43,5,112,156,87,1,83,(0.2236500177835562 * ((x0 + (x1 * (((0.09167619346933147 - ((x1 * exp(x0)) + (x0 * x0))) - (x1 * (x0 + 0.21837017173690837))) / (((x1 * (x0 + x1)) - exp(x1)) - exp(x0))))) / exp(((x0 / 0.9061053191483835) * (x0 / 2.1124692156696177)))))
kotanchek,205,SRjl,SRjl,26,1,kept,10.0,7.0,egglog-baseline,((((((x1 - (-1.1223483561279124 + 0.11938672268929733)) + x1) * -0.013701828177151404) - -0.13444231576893154) * ((x1 * (((x1 - ((((exp(x1 - 1.413487090635412) + (x0 + x1)) * -0.3474875232686879) + x1) * -1.2819987053555328)) + x1) - 0.13267669843578556)) - -1.134188032659344)) * exp((1.1883794736981237 - x0) * (x0 + -0.8765025611709572))),(((x1) * (((x1) - (((exp((x1) - (1.413487090635412))) + ((x0) + ((x1) * (-1.8778011670559165)))) * (0.44547855495765853))) + ((x1) + (-0.13267669843578556)))) + (1.134188032659344)) * ((-1.3701828177151404e-2) * ((exp(((1.1883794736981237) - (x0)) * ((x0) - (0.8765025611709572)))) * (((x1) + (x1)) + (-8.809036738656134)))),saturated,212.252791,45,11,43,10,101,115,68,2,104,((((((x1 - -1.002961633438615) + x1) * -0.013701828177151404) - -0.13444231576893154) * ((x1 * (((x1 - ((((exp((x1 - 1.413487090635412)) + (x0 + x1)) * -0.3474875232686879) + x1) * -1.2819987053555328)) + x1) - 0.13267669843578556)) - -1.134188032659344)) * exp(((1.1883794736981237 - x0) * (x0 + -0.8765025611709572)))),saturated,239.538834,39,9,39,9,131,142,65,2,94,(((x1 * ((x1 - ((exp((x1 + -1.413487090635412)) + (x0 + (x1 * -1.8778011670559165))) * 0.44547855495765853)) + (x1 + -0.13267669843578556))) + 1.134188032659344) * (-0.013701828177151404 * (exp(((1.1883794736981237 - x0) * (x0 + -0.8765025611709572))) * ((x1 + x1) + -8.809036738656134))))
kotanchek,205,SRjl,SRjl,26,1,kept,10.0,7.0,egglog-height-guard,((((((x1 - (-1.1223483561279124 + 0.11938672268929733)) + x1) * -0.013701828177151404) - -0.13444231576893154) * ((x1 * (((x1 - ((((exp(x1 - 1.413487090635412) + (x0 + x1)) * -0.3474875232686879) + x1) * -1.2819987053555328)) + x1) - 0.13267669843578556)) - -1.134188032659344)) * exp((1.1883794736981237 - x0) * (x0 + -0.8765025611709572))),(((x1) * (((x1) - (((exp((x1) - (1.413487090635412))) + ((x0) + ((x1) * (-1.8778011670559165)))) * (0.44547855495765853))) + ((x1) + (-0.13267669843578556)))) + (1.134188032659344)) * ((-1.3701828177151404e-2) * ((exp(((1.1883794736981237) - (x0)) * ((x0) - (0.8765025611709572)))) * (((x1) + (x1)) + (-8.809036738656134)))),saturated,279.806209,45,11,43,10,129,182,105,2,104,((((((x1 - -1.002961633438615) + x1) * -0.013701828177151404) - -0.13444231576893154) * ((x1 * (((x1 - ((((exp((x1 - 1.413487090635412)) + (x0 + x1)) * -0.3474875232686879) + x1) * -1.2819987053555328)) + x1) - 0.13267669843578556)) - -1.134188032659344)) * exp(((1.1883794736981237 - x0) * (x0 + -0.8765025611709572)))),saturated,229.273084,39,9,39,9,132,181,97,2,94,(((x1 * ((x1 - ((exp((x1 + -1.413487090635412)) + (x0 + (x1 * -1.8778011670559165))) * 0.44547855495765853)) + (x1 + -0.13267669843578556))) + 1.134188032659344) * (-0.013701828177151404 * (exp(((1.1883794736981237 - x0) * (x0 + -0.8765025611709572))) * ((x1 + x1) + -8.809036738656134))))
kotanchek,206,SRjl,SRjl,27,1,kept,9.0,6.0,egglog-baseline,(exp(((x0 + -2.6270807618049434) - ((x0 - 0.7307483550809931) * x0)) - x1) * ((((((((x1 * x1) / 0.5695620761153319) - (((x1 + x0) * x1) * -2.6270807618049434)) * ((x1 - 0.21002997412236857) + ((exp(x1) + -1.2305420553970035) * -0.048636102379870004))) - x0) + 0.5590230865341662) - -0.42694354206571955) + x0)),(exp((((x0) - (2.6270807618049434)) - ((x0) * ((x0) - (0.7307483550809931)))) - (x1))) * ((x0) + (((((x1) * ((2.6270807618049434) * ((x0) + ((x1) * (1.6683216213318324))))) * ((x1) + ((-4.8636102379870004e-2) * ((exp(x1)) + (3.0878544411384157))))) - (x0)) + (0.9859666285998858))),saturated,258.930542,45,9,45,9,95,107,63,1,103,(exp((((x0 + -2.6270807618049434) - ((x0 - 0.7307483550809931) * x0)) - x1)) * ((((((((x1 * x1) / 0.5695620761153319) - (((x1 + x0) * x1) * -2.6270807618049434)) * ((x1 - 0.21002997412236857) + ((exp(x1) + -1.2305420553970035) * -0.048636102379870004))) - x0) + 0.5590230865341662) - -0.42694354206571955) + x0)),saturated,173.625791,37,7,37,7,118,128,58,1,83,(exp((((x0 - 2.6270807618049434) - (x0 * (x0 - 0.7307483550809931))) - x1)) * (x0 + ((((x1 * (2.6270807618049434 * (x0 + (x1 * 1.6683216213318324)))) * (x1 + (-0.048636102379870004 * (exp(x1) + 3.0878544411384157)))) - x0) + 0.9859666285998858)))
kotanchek,206,SRjl,SRjl,27,1,kept,9.0,6.0,egglog-height-guard,(exp(((x0 + -2.6270807618049434) - ((x0 - 0.7307483550809931) * x0)) - x1) * ((((((((x1 * x1) / 0.5695620761153319) - (((x1 + x0) * x1) * -2.6270807618049434)) * ((x1 - 0.21002997412236857) + ((exp(x1) + -1.2305420553970035) * -0.048636102379870004))) - x0) + 0.5590230865341662) - -0.42694354206571955) + x0)),(exp((((x0) - (2.6270807618049434)) - ((x0) * ((x0) - (0.7307483550809931)))) - (x1))) * ((x0) + (((((x1) * ((2.6270807618049434) * ((x0) + ((x1) * (1.6683216213318324))))) * ((x1) + ((-4.8636102379870004e-2) * ((exp(x1)) + (3.0878544411384157))))) - (x0)) + (0.9859666285998858))),saturated,188.559416,45,9,45,9,133,185,103,1,103,(exp((((x0 + -2.6270807618049434) - ((x0 - 0.7307483550809931) * x0)) - x1)) * ((((((((x1 * x1) / 0.5695620761153319) - (((x1 + x0) * x1) * -2.6270807618049434)) * ((x1 - 0.21002997412236857) + ((exp(x1) + -1.2305420553970035) * -0.048636102379870004))) - x0) + 0.5590230865341662) - -0.42694354206571955) + x0)),saturated,188.634083,37,7,37,7,156,205,97,1,83,(exp((((x0 - 2.6270807618049434) - (x0 * (x0 - 0.7307483550809931))) - x1)) * (x0 + ((((x1 * (2.6270807618049434 * (x0 + (x1 * 1.6683216213318324)))) * (x1 + (-0.048636102379870004 * (exp(x1) + 3.0878544411384157)))) - x0) + 0.9859666285998858)))
kotanchek,207,SRjl,SRjl,28,1,kept,8.0,7.0,egglog-baseline,((((x1 * (((x0 * x1) + ((((x1 * (0.8308993593471311 * x0)) - ((log(1.0353531371341038) * exp(x1 - -0.35375558989724504)) + 0.11255368129091607)) * x0) + x1)) - 0.3584815717428683)) * 0.6349784840512539) + 0.2622163301406169) / (exp(x1 + ((x0 * x0) - x0)) + 2.2940465095944242)),((((x1) + (((x0) * ((x1) + (((x1) * ((x0) * (0.8308993593471311))) - (((3.4742563822104125e-2) * (exp((x1) + (0.35375558989724504)))) + (0.11255368129091606))))) + (-0.3584815717428683))) * ((x1) * (0.6349784840512539))) + (0.2622163301406169)) / ((exp((x1) + (((x0) * (x0)) - (x0)))) + (2.2940465095944242)),saturated,237.645083,42,8,39,8,77,87,53,2,90,((((x1 * (((x0 * (x1 + (((x1 * (0.8308993593471311 * x0)) - (0.034742563822104125 * exp((x1 + 0.35375558989724504)))) - 0.11255368129091607))) + x1) - 0.3584815717428683)) * 0.6349784840512539) + 0.2622163301406169) / (exp((x1 + ((x0 * x0) - x0))) + 2.2940465095944242)),saturated,210.430917,39,8,39,8,86,96,55,2,90,((((x1 + ((x0 * (x1 + (((x1 * (x0 * 0.8308993593471311)) - (0.034742563822104125 * exp((x1 + 0.35375558989724504)))) - 0.11255368129091606))) + -0.3584815717428683)) * (x1 * 0.6349784840512539)) + 0.2622163301406169) / (exp((x1 + ((x0 * x0) - x0))) + 2.2940465095944242))
kotanchek,207,SRjl,SRjl,28,1,kept,8.0,7.0,egglog-height-guard,((((x1 * (((x0 * x1) + ((((x1 * (0.8308993593471311 * x0)) - ((log(1.0353531371341038) * exp(x1 - -0.35375558989724504)) + 0.11255368129091607)) * x0) + x1)) - 0.3584815717428683)) * 0.6349784840512539) + 0.2622163301406169) / (exp(x1 + ((x0 * x0) - x0)) + 2.2940465095944242)),((((x1) + (((x0) * ((x1) + (((x1) * ((x0) * (0.8308993593471311))) - (((3.4742563822104125e-2) * (exp((x1) + (0.35375558989724504)))) + (0.11255368129091606))))) + (-0.3584815717428683))) * ((x1) * (0.6349784840512539))) + (0.2622163301406169)) / ((exp((x1) + (((x0) * (x0)) - (x0)))) + (2.2940465095944242)),saturated,239.299500,42,8,39,8,98,140,83,2,90,((((x1 * (((x0 * (x1 + (((x1 * (0.8308993593471311 * x0)) - (0.034742563822104125 * exp((x1 + 0.35375558989724504)))) - 0.11255368129091607))) + x1) - 0.3584815717428683)) * 0.6349784840512539) + 0.2622163301406169) / (exp((x1 + ((x0 * x0) - x0))) + 2.2940465095944242)),saturated,247.210334,39,8,39,8,109,153,87,2,90,((((x1 + ((x0 * (x1 + (((x1 * (x0 * 0.8308993593471311)) - (0.034742563822104125 * exp((x1 + 0.35375558989724504)))) - 0.11255368129091606))) + -0.3584815717428683)) * (x1 * 0.6349784840512539)) + 0.2622163301406169) / (exp((x1 + ((x0 * x0) - x0))) + 2.2940465095944242))
kotanchek,208,SRjl,SRjl,29,1,kept,8.0,6.0,egglog-baseline,(((exp((((x0 * x0) / 0.7099924589468851) * -0.4275660264051798) - x1) / 1.9507964172992998) * ((((((x1 * (x1 + (((x1 + (x1 - (((exp(x1) + x0) * 0.16055540314602817) - x0))) + x0) - 0.6904329788496647))) / 0.8564007082366282) * x0) - 0.483015536722571) * 0.5321728617273266) + x1)) * x1),(x1) * (((exp((((x0) * (x0)) * (-0.6022120672089649)) - (x1))) / (1.9507964172992998)) * ((x1) + ((((x0) * ((x1) * ((x1) + (((x0) + ((x1) + ((x1) - ((((x0) + (exp(x1))) * (0.16055540314602817)) - (x0))))) - (0.6904329788496647))))) + (-0.4136548477385049)) * (0.6214063774224301)))),saturated,198.380709,45,8,43,7,168,177,71,2,92,(((exp((((x0 * x0) * -0.6022120672089649) - x1)) / 1.9507964172992998) * ((((((x1 + (((x1 + (x1 - (((exp(x1) + x0) * 0.16055540314602817) - x0))) + x0) - 0.6904329788496647)) * (x1 / 0.8564007082366282)) * x0) - 0.483015536722571) * 0.5321728617273266) + x1)) * x1),saturated,167.459458,41,6,41,6,135,143,61,1,85,(x1 * ((exp((((x0 * x0) * -0.6022120672089649) - x1)) / 1.9507964172992998) * (x1 + (((x0 * (x1 * (x1 + ((x0 + (x1 + (x1 - (((x0 + exp(x1)) * 0.16055540314602817) - x0)))) - 0.6904329788496647)))) + -0.4136548477385049) * 0.6214063774224301))))
kotanchek,208,SRjl,SRjl,29,1,kept,8.0,6.0,egglog-height-guard,(((exp((((x0 * x0) / 0.7099924589468851) * -0.4275660264051798) - x1) / 1.9507964172992998) * ((((((x1 * (x1 + (((x1 + (x1 - (((exp(x1) + x0) * 0.16055540314602817) - x0))) + x0) - 0.6904329788496647))) / 0.8564007082366282) * x0) - 0.483015536722571) * 0.5321728617273266) + x1)) * x1),(x1) * (((exp((((x0) * (x0)) * (-0.6022120672089649)) - (x1))) / (1.9507964172992998)) * ((x1) + ((((x0) * ((x1) * ((x1) + (((x0) + ((x1) + ((x1) - ((((x0) + (exp(x1))) * (0.16055540314602817)) - (x0))))) - (0.6904329788496647))))) + (-0.4136548477385049)) * (0.6214063774224301)))),saturated,234.207292,45,8,43,7,123,170,93,2,92,(((exp((((x0 * -0.6022120672089649) * x0) - x1)) / 1.9507964172992998) * ((((((x1 * (x1 + (((x1 + (x1 - (((exp(x1) + x0) * 0.16055540314602817) - x0))) + x0) - 0.6904329788496647))) / 0.8564007082366282) * x0) - 0.483015536722571) * 0.5321728617273266) + x1)) * x1),saturated,198.762417,41,6,41,6,117,161,87,1,85,(x1 * ((exp((((x0 * x0) * -0.6022120672089649) - x1)) / 1.9507964172992998) * (x1 + (((x0 * (x1 * (x1 + ((x0 + (x1 + (x1 - (((x0 + exp(x1)) * 0.16055540314602817) - x0)))) - 0.6904329788496647)))) + -0.4136548477385049) * 0.6214063774224301))))
kotanchek,209,SRjl,SRjl,30,1,kept,8.0,5.0,egglog-baseline,(((((x1 + ((x0 + (0.22599078633925967 * -1.0472058462434648)) - ((-0.041129877765828333 - 0.6933744860762721) + (log(0.3913793270250966) * -0.04529560337326411)))) / (exp(x1) + (((7.787500628085413 - x1) - x1) - x1))) / ((exp(x0) - ((x0 - 0.5311915415003168) / 0.6723070296996237)) - x0)) - 0.01811268853996139) * x1),(x1) * (((((x1) + ((x0) + (0.4553546802016498))) / ((exp(x1)) + ((((7.787500628085413) - (x1)) - (x1)) - (x1)))) / (((exp(x0)) - (((x0) - (0.5311915415003168)) / (0.6723070296996237))) - (x0))) + (-1.811268853996139e-2)),saturated,181.122958,42,10,33,6,50,59,43,2,73,(((((x1 + ((x0 + -0.23665887265163046) - -0.6920135528532803)) / (exp(x1) + (((7.787500628085413 - x1) - x1) - x1))) / ((exp(x0) - ((x0 - 0.5311915415003168) / 0.6723070296996237)) - x0)) - 0.01811268853996139) * x1),saturated,182.185375,31,5,31,5,50,57,38,2,66,(x1 * ((((x1 + (x0 + 0.4553546802016498)) / (exp(x1) + (((7.787500628085413 - x1) - x1) - x1))) / ((exp(x0) - ((x0 + -0.5311915415003168) / 0.6723070296996237)) - x0)) + -0.01811268853996139))
kotanchek,209,SRjl,SRjl,30,1,kept,8.0,5.0,egglog-height-guard,(((((x1 + ((x0 + (0.22599078633925967 * -1.0472058462434648)) - ((-0.041129877765828333 - 0.6933744860762721) + (log(0.3913793270250966) * -0.04529560337326411)))) / (exp(x1) + (((7.787500628085413 - x1) - x1) - x1))) / ((exp(x0) - ((x0 - 0.5311915415003168) / 0.6723070296996237)) - x0)) - 0.01811268853996139) * x1),(x1) * (((((x1) + ((x0) + (0.4553546802016498))) / ((exp(x1)) + ((((7.787500628085413) - (x1)) - (x1)) - (x1)))) / (((exp(x0)) - (((x0) - (0.5311915415003168)) / (0.6723070296996237))) - (x0))) + (-1.811268853996139e-2)),saturated,211.443459,42,10,33,6,76,111,69,2,73,(((((x1 + ((x0 + -0.23665887265163046) - -0.6920135528532803)) / (exp(x1) + (((7.787500628085413 - x1) - x1) - x1))) / ((exp(x0) - ((x0 - 0.5311915415003168) / 0.6723070296996237)) - x0)) - 0.01811268853996139) * x1),saturated,207.059250,31,5,31,5,75,107,63,2,66,(x1 * ((((x1 + (x0 + 0.4553546802016498)) / (exp(x1) + (((7.787500628085413 - x1) - x1) - x1))) / ((exp(x0) - ((x0 + -0.5311915415003168) / 0.6723070296996237)) - x0)) + -0.01811268853996139))
